step,x_center,y_center,width,height,conf,label,time
170,155.1942138671875,52.824031829833984,9.611541748046875,61.03313446044922,0.7470327615737915,Blue Block,0.02565169334411621
171,155.1942138671875,52.824031829833984,9.611541748046875,61.03313446044922,0.7470327615737915,Blue Block,0.026122570037841797
174,14.757057189941406,43.566444396972656,29.53553009033203,42.59637451171875,0.9587308764457703,Blue Block,0.02642059326171875
174,137.6676788330078,42.82646560668945,30.382843017578125,17.17723846435547,0.8039928674697876,Black Block,0.02642059326171875
175,14.757057189941406,43.566444396972656,29.53553009033203,42.59637451171875,0.9587308764457703,Blue Block,0.02567458152770996
175,137.6676788330078,42.82646560668945,30.382843017578125,17.17723846435547,0.8039928674697876,Black Block,0.02567458152770996
176,21.336694717407227,43.12868118286133,42.8466911315918,41.394004821777344,0.9630279541015625,Blue Block,0.025725126266479492
176,147.19290161132812,43.57182312011719,25.6922607421875,19.368133544921875,0.6326175332069397,Black Block,0.025725126266479492
177,21.336694717407227,43.12868118286133,42.8466911315918,41.394004821777344,0.9630279541015625,Blue Block,0.02695155143737793
177,147.19290161132812,43.57182312011719,25.6922607421875,19.368133544921875,0.6326175332069397,Black Block,0.02695155143737793
178,46.61420822143555,43.57026290893555,62.008888244628906,38.09502410888672,0.9506607055664062,Blue Block,0.026014089584350586
179,46.61420822143555,43.57026290893555,62.008888244628906,38.09502410888672,0.9506607055664062,Blue Block,0.025897979736328125
180,70.89567565917969,43.44107437133789,61.96257019042969,36.442588806152344,0.961902379989624,Blue Block,0.02602982521057129
180,132.11058044433594,14.875446319580078,55.714683532714844,28.85626983642578,0.3643527925014496,Epuck,0.02602982521057129
181,70.89567565917969,43.44107437133789,61.96257019042969,36.442588806152344,0.961902379989624,Blue Block,0.025402307510375977
181,132.11058044433594,14.875446319580078,55.714683532714844,28.85626983642578,0.3643527925014496,Epuck,0.025402307510375977
182,117.54109191894531,43.10861587524414,45.6817626953125,35.81317901611328,0.9537444114685059,Blue Block,0.02672553062438965
182,88.39341735839844,49.024147033691406,19.341415405273438,24.378372192382812,0.8927371501922607,Blue Block,0.02672553062438965
182,150.67449951171875,31.27784538269043,18.26226806640625,15.173099517822266,0.6719168424606323,Blue Block,0.02672553062438965
183,117.54109191894531,43.10861587524414,45.6817626953125,35.81317901611328,0.9537444114685059,Blue Block,0.02591562271118164
183,88.39341735839844,49.024147033691406,19.341415405273438,24.378372192382812,0.8927371501922607,Blue Block,0.02591562271118164
183,150.67449951171875,31.27784538269043,18.26226806640625,15.173099517822266,0.6719168424606323,Blue Block,0.02591562271118164
184,134.34942626953125,50.35677719116211,50.715972900390625,26.63958740234375,0.9196119904518127,Blue Block,0.026203393936157227
185,134.34942626953125,50.35677719116211,50.715972900390625,26.63958740234375,0.9196119904518127,Blue Block,0.026018619537353516
186,152.79954528808594,43.46831512451172,14.39508056640625,43.28672409057617,0.9144802689552307,Blue Block,0.025922298431396484
187,152.79954528808594,43.46831512451172,14.39508056640625,43.28672409057617,0.9144802689552307,Blue Block,0.02606964111328125
192,4.741837501525879,41.519432067871094,9.50395393371582,47.47832107543945,0.6561988592147827,Blue Block,0.026785612106323242
192,99.92010498046875,49.622432708740234,39.45533752441406,30.65166473388672,0.43627190589904785,Black Block,0.026785612106323242
193,4.741837501525879,41.519432067871094,9.50395393371582,47.47832107543945,0.6561988592147827,Blue Block,0.02738499641418457
193,99.92010498046875,49.622432708740234,39.45533752441406,30.65166473388672,0.43627190589904785,Black Block,0.02738499641418457
194,27.40085792541504,59.049560546875,55.0289192199707,84.53767395019531,0.9667234420776367,Blue Block,0.025792837142944336
195,27.40085792541504,59.049560546875,55.0289192199707,84.53767395019531,0.9667234420776367,Blue Block,0.025550127029418945
196,33.383453369140625,59.35394287109375,66.737548828125,83.76675415039062,0.9629836678504944,Blue Block,0.03445744514465332
197,33.383453369140625,59.35394287109375,66.737548828125,83.76675415039062,0.9629836678504944,Blue Block,0.025691509246826172
198,72.62267303466797,58.41278839111328,108.21549987792969,73.17657470703125,0.9692781567573547,Blue Block,0.037926673889160156
198,8.046653747558594,53.02873229980469,16.30242919921875,54.715606689453125,0.7930771112442017,Red Block,0.037926673889160156
199,72.62267303466797,58.41278839111328,108.21549987792969,73.17657470703125,0.9692781567573547,Blue Block,0.025728225708007812
199,8.046653747558594,53.02873229980469,16.30242919921875,54.715606689453125,0.7930771112442017,Red Block,0.025728225708007812
