step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.0062,9999999999,1,0.020601714285714303,1.3185097144175663e-13,0.321901785714286,0.3925035000001322,1.6074964999998678,2.392503500000132
1,0.0062,9999999999,1,0.04983028571428578,4.5076480004507693e-13,0.4566964285714294,0.556526714286166,1.443473285713834,2.556526714286166
2,0.0062,9999999999,1,0.03477314285714282,6.733129143530459e-13,-0.23526785714285872,-0.15049471428504257,2.150494714285043,1.8495052857149574
3,0.0062,9999999999,1,0.060458857142857085,1.060249600106025e-12,0.4013392857142853,0.5117981428582027,1.4882018571417972,2.511798142858203
4,0.0062,9999999999,1,0.03477314285714282,1.2827977144139938e-12,-0.4013392857142853,-0.31656614285585966,2.3165661428558595,1.6834338571441403
5,0.0062,9999999999,1,0.06488742857142855,1.6980772573126646e-12,0.47053571428571467,0.5854231428588413,1.4145768571411588,2.5854231428588412
6,0.0062,9999999999,1,0.07285885714285709,2.1643739430735796e-12,0.12455357142857064,0.24741242857359208,1.7525875714264079,2.247412428573592
7,0.0062,9999999999,1,0.03477314285714282,2.3869220573815482e-12,-0.5950892857142853,-0.5103161428547556,2.5103161428547556,1.4896838571452444
8,0.0062,9999999999,1,0.007316000000000042,2.4337444573862308e-12,-0.42901785714285595,-0.3717018571404222,2.371701857140422,1.6282981428595777
9,0.0062,9999999999,1,-0.005969714285714218,2.395538285953839e-12,-0.20758928571428528,-0.16355899999760398,2.163558999997604,1.836441000002396
10,0.0062,9999999999,1,-0.054683999999999955,2.0455606859188414e-12,-0.7611607142857146,-0.765844714283669,2.765844714283669,1.234155285716331
11,0.0062,9999999999,1,-0.053231428571428416,1.7048795430276315e-12,0.02269642857143035,0.019465000001706815,1.980534999998293,2.019465000001707
12,0.0062,9999999999,1,-0.08865999999999989,1.13745554297089e-12,-0.5535714285714294,-0.5922314285702918,2.5922314285702917,1.4077685714297083
13,0.0062,9999999999,1,-0.08777428571428562,5.757001143432864e-13,0.01383928571428532,-0.023934999999424597,2.0239349999994247,1.9760650000005755
14,0.0062,9999999999,1,-0.043169714285714214,2.994139428870868e-13,0.6969464285714283,0.7037767142860135,1.2962232857139866,2.7037767142860134
15,0.0062,9999999999,1,-0.09308857142857137,-2.9635291431534667e-13,-0.7799821428571431,-0.8230707142860108,2.8230707142860108,1.1769292857139892
16,0.0062,9999999999,1,-0.0945411428571429,-9.014162286615675e-13,-0.02269642857143035,-0.06723757142947467,2.067237571429475,1.9327624285705254
17,0.0062,9999999999,1,-0.08125542857142866,-1.4214509715707145e-12,0.20758928571428528,0.17633385714143518,1.8236661428585648,2.1763338571414352
18,0.0062,9999999999,1,-0.10074114285714292,-2.0661942859209035e-12,-0.3044642857142853,-0.3552054285734944,2.3552054285734942,1.6447945714265055
19,0.0062,9999999999,1,-0.07682685714285717,-2.5578861716843587e-12,0.3736607142857147,0.34683385714029963,1.6531661428597004,2.3468338571403
20,0.0062,9999999999,1,-0.11402685714285717,-3.2876580574716214e-12,-0.5812499999999999,-0.6452768571461447,2.6452768571461447,1.3547231428538553
21,0.0062,9999999999,1,-0.12288399999999995,-4.074115657550267e-12,-0.13839285714285596,-0.21127685714693006,2.21127685714693,1.7887231428530699
22,0.0062,9999999999,1,-0.09276971428571422,-4.66784182903821e-12,0.47053571428571467,0.4277659999953326,1.5722340000046673,2.4277659999953327
23,0.0062,9999999999,1,-0.12908399999999995,-5.493979429120824e-12,-0.5674107142857147,-0.6464947142912085,2.6464947142912085,1.3535052857087915
24,0.0062,9999999999,1,-0.15034114285714292,-6.456162743502757e-12,-0.3321428571428587,-0.43248400000645776,2.4324840000064576,1.5675159999935422
25,0.0062,9999999999,1,-0.1715982857142857,-7.554391772184008e-12,-0.33214285714285596,-0.4537411428646961,2.453741142864696,1.546258857135304
26,0.0062,9999999999,1,-0.16274114285714292,-8.595935086573875e-12,0.13839285714285596,0.025651714277117113,1.974348285722883,2.0256517142771173
27,0.0062,9999999999,1,-0.1777982857142857,-9.733844115259095e-12,-0.23526785714285597,-0.3630661428668755,2.3630661428668756,1.6369338571331244
28,0.0062,9999999999,1,-0.16805542857142866,-1.0809398858223794e-11,0.1522321428571413,0.03417671427490322,1.9658232857250968,2.034176714274903
29,0.0062,9999999999,1,-0.16451257142857142,-1.1862279315471939e-11,0.055357142857144034,-0.059155428583289676,2.05915542858329,1.9408445714167104
30,0.0062,9999999999,1,-0.15211257142857143,-1.2835799772712151e-11,0.19375,0.09163742855859279,1.9083625714414072,2.0916374285585926
31,0.0062,9999999999,1,-0.16628399999999996,-1.3900017372818571e-11,-0.22142857142857064,-0.33771257144247063,2.3377125714424705,1.6622874285575293
32,0.0062,9999999999,1,-0.18931257142857144,-1.511161783008259e-11,-0.35982142857142935,-0.4991340000151124,2.4991340000151125,1.5008659999848877
33,0.0062,9999999999,1,-0.17868399999999995,-1.6255195430196948e-11,0.16607142857142934,0.0373874285551742,1.9626125714448257,2.0373874285551743
34,0.0062,9999999999,1,-0.18665542857142864,-1.744979017317355e-11,-0.12455357142857339,-0.26120900001745184,2.261209000017452,1.7387909999825482
35,0.0062,9999999999,1,-0.1671697142857142,-1.851967634470911e-11,0.3044642857142881,0.18729457141005418,1.8127054285899458,2.187294571410054
36,0.0062,9999999999,1,-0.19462685714285716,-1.9765288230547955e-11,-0.4290178571428587,-0.5736447143054811,2.5736447143054813,1.4263552856945187
37,0.0062,9999999999,1,-0.1839982857142857,-2.0942877259237148e-11,0.16607142857142934,0.03207314283620076,1.9679268571637993,2.0320731428362007
38,0.0062,9999999999,1,-0.19905542857142866,-2.2216832002221683e-11,-0.23526785714285872,-0.38432328573650426,2.3843232857365044,1.6156767142634958
39,0.0062,9999999999,1,-0.20348399999999994,-2.3519129602351912e-11,-0.0691964285714266,-0.2226804285949457,2.2226804285949457,1.7773195714050543
40,0.0062,9999999999,1,-0.20791257142857142,-2.4849770059627835e-11,-0.06919642857142935,-0.22710900002485052,2.2271090000248503,1.7728909999751494
41,0.0062,9999999999,1,-0.2335982857142857,-2.6344799088348765e-11,-0.4013392857142853,-0.5849375714549158,2.584937571454916,1.4150624285450841
42,0.0062,9999999999,1,-0.22474114285714292,-2.7783142402778314e-11,0.13839285714285596,-0.036348285742070094,2.0363482857420703,1.96365171425793
43,0.0062,9999999999,1,-0.2123411428571429,-2.9142125717199927e-11,0.19375,0.03140885711371498,1.968591142886285,2.031408857113715
44,0.0062,9999999999,1,-0.22208399999999995,-3.056346331734206e-11,-0.1522321428571413,-0.3243161428877047,2.324316142887705,1.6756838571122952
45,0.0062,9999999999,1,-0.18842685714285717,-3.176939520317694e-11,0.5258928571428559,0.38746599996822934,1.6125340000317707,2.3874659999682293
46,0.0062,9999999999,1,-0.21942685714285717,-3.317372708903166e-11,-0.484375,-0.6538018571760309,2.653801857176031,1.346198142823969
47,0.0062,9999999999,1,-0.22562685714285716,-3.4617738974890344e-11,-0.096875,-0.2725018571774749,2.272501857177475,1.7274981428225251
48,0.0062,9999999999,1,-0.2167697142857142,-3.600506514645765e-11,0.1383928571428587,-0.028376857178860557,2.0283768571788605,1.9716231428211395
49,0.0062,9999999999,1,-0.22296971428571422,-3.7432071318028916e-11,-0.096875,-0.2698447143231463,2.2698447143231464,1.7301552856768536
50,0.0062,9999999999,1,-0.21322685714285716,-3.879672320387967e-11,0.1522321428571413,-0.010994714324512586,2.0109947143245126,1.9890052856754874
51,0.0062,9999999999,1,-0.22474114285714292,-4.023506651830922e-11,-0.17991071428571467,-0.35465185718309267,2.3546518571830926,1.6453481428169074
52,0.0062,9999999999,1,-0.21588399999999994,-4.161672411844739e-11,0.1383928571428587,-0.027491142898757967,2.027491142898758,1.9725088571012421
53,0.0062,9999999999,1,-0.21588399999999994,-4.299838171858556e-11,0.0,-0.1658840000429983,2.165884000042998,1.8341159999570018
54,0.0062,9999999999,1,-0.20348399999999994,-4.4300679318715794e-11,0.19375,0.04026599995569939,1.9597340000443007,2.0402659999556993
55,0.0062,9999999999,1,-0.22385542857142865,-4.5733354061716195e-11,-0.3183035714285734,-0.4921590000457355,2.4921590000457354,1.5078409999542646
56,0.0062,9999999999,1,-0.20525542857142864,-4.704698880470471e-11,0.29062499999999997,0.13536957138152433,1.8646304286184756,2.135369571381524
57,0.0062,9999999999,1,-0.2167697142857142,-4.8434314976272005e-11,-0.17991071428571193,-0.3466804286198604,2.3466804286198606,1.6533195713801396
58,0.0062,9999999999,1,-0.22031257142857144,-4.9844315433555863e-11,-0.055357142857144034,-0.22566971433555982,2.22566971433556,1.77433028566444
59,0.0062,9999999999,1,-0.22385542857142865,-5.1276990176556264e-11,-0.055357142857144034,-0.2292125714798497,2.2292125714798496,1.7707874285201504
60,0.0062,9999999999,1,-0.28585542857142865,-5.310646491959635e-11,-0.96875,-1.2046054286245351,3.204605428624535,0.7953945713754649
61,0.0062,9999999999,1,-0.20171257142857144,-5.43974253768683e-11,1.314732142857144,1.163019571374175,0.8369804286258249,3.163019571374175
62,0.0062,9999999999,1,-0.2149982857142857,-5.577341440557733e-11,-0.20758928571428528,-0.3725875714843444,2.3725875714843445,1.6274124285156555
63,0.0062,9999999999,1,-0.24245542857142866,-5.732512914858965e-11,-0.4290178571428587,-0.6214732857716124,2.6214732857716125,1.3785267142283875
64,0.0062,9999999999,1,-0.2025982857142857,-5.862175817729074e-11,0.6227678571428586,0.4701695713699512,1.5298304286300488,2.470169571369951
65,0.0062,9999999999,1,-0.21942685714285717,-6.002609006314546e-11,-0.26294642857142936,-0.4323732857743126,2.4323732857743128,1.5676267142256874
66,0.0062,9999999999,1,-0.20525542857142864,-6.133972480613396e-11,0.22142857142857064,0.06617314279580229,1.9338268572041977,2.0661731427958023
67,0.0062,9999999999,1,-0.1751411428571429,-6.246062812053177e-11,0.47053571428571467,0.3453945713661111,1.654605428633889,2.345394571366111
68,0.0062,9999999999,1,-0.22562685714285716,-6.390464000639046e-11,-0.7888392857142853,-0.964466142921047,2.9644661429210473,1.035533857078953
69,0.0062,9999999999,1,-0.21056971428571422,-6.525228617795379e-11,0.23526785714285872,0.07469814279189223,1.9253018572081078,2.0746981427918922
70,0.0062,9999999999,1,-0.2043697142857142,-6.656025234951315e-11,0.096875,-0.05749471435227446,2.0574947143522744,1.9425052856477256
71,0.0062,9999999999,1,-0.22474114285714292,-6.79985956639427e-11,-0.3183035714285734,-0.49304471435371494,2.493044714353715,1.5069552856462851
72,0.0062,9999999999,1,-0.21411257142857143,-6.936891612122259e-11,0.16607142857142934,0.001958857073488987,1.998041142926511,2.001958857073489
73,0.0062,9999999999,1,-0.2167697142857142,-7.07562422927899e-11,-0.04151785714285596,-0.20828757149932642,2.2082875714993264,1.7917124285006736
74,0.0062,9999999999,1,-0.2123411428571429,-7.21152256072115e-11,0.0691964285714266,-0.09314471435783152,2.0931447143578317,1.9068552856421686
75,0.0062,9999999999,1,-0.16451257142857142,-7.316810606445964e-11,0.7473214285714294,0.6328088570696899,1.36719114293031,2.6328088570696897
76,0.0062,9999999999,1,-0.20525542857142864,-7.448174080744815e-11,-0.636607142857144,-0.7918625715030544,2.7918625715030543,1.2081374284969457
77,0.0062,9999999999,1,-0.2025982857142857,-7.577836983614925e-11,0.041517857142858716,-0.11108042864720537,2.1110804286472056,1.8889195713527946
78,0.0062,9999999999,1,-0.1999411428571429,-7.705799315056293e-11,0.04151785714285596,-0.10842328579134493,2.108423285791345,1.891576714208655
79,0.0062,9999999999,1,-0.19374114285714292,-7.829793646497263e-11,0.096875,-0.046866142935440835,2.046866142935441,1.953133857064559
80,0.0062,9999999999,1,-0.1653982857142857,-7.935648549364992e-11,0.442857142857144,0.3274588570635018,1.6725411429364982,2.327458857063502
81,0.0062,9999999999,1,-0.20082685714285717,-8.064177737949272e-11,-0.5535714285714294,-0.7043982857949282,2.7043982857949285,1.2956017142050718
82,0.0062,9999999999,1,-0.19462685714285716,-8.188738926533158e-11,0.096875,-0.04775185722474454,2.0477518572247444,1.9522481427752554
83,0.0062,9999999999,1,-0.18222685714285716,-8.305364115116249e-11,0.19375,0.0615231427740892,1.9384768572259108,2.061523142774089
84,0.0062,9999999999,1,-0.1547697142857142,-8.404416732269011e-11,0.4290178571428587,0.3242481427731004,1.6757518572268997,2.3242481427731003
85,0.0062,9999999999,1,-0.16274114285714292,-8.508571063707999e-11,-0.12455357142857339,-0.23729471437080202,2.237294714370802,1.762705285629198
86,0.0062,9999999999,1,-0.17868399999999995,-8.622928823719434e-11,-0.24910714285714128,-0.3777911429433705,2.3777911429433707,1.6222088570566295
87,0.0062,9999999999,1,-0.16274114285714292,-8.727083155158422e-11,0.24910714285714128,0.13636599991272752,1.8636340000872724,2.1363659999127274
88,0.0062,9999999999,1,-0.1715982857142857,-8.836906058026546e-11,-0.13839285714285596,-0.25999114294551073,2.259991142945511,1.7400088570544892
89,0.0062,9999999999,1,-0.14591257142857142,-8.93029010375017e-11,0.4013392857142853,0.30542671419641093,1.6945732858035891,2.305426714196411
90,0.0062,9999999999,1,-0.15211257142857143,-9.02764214947419e-11,-0.096875,-0.19898757151884788,2.198987571518848,1.8010124284811522
91,0.0062,9999999999,1,-0.16982685714285717,-9.136331338056489e-11,-0.2767857142857147,-0.3966125715199352,2.396612571519935,1.6033874284800649
92,0.0062,9999999999,1,-0.1547697142857142,-9.23538395520925e-11,0.23526785714285872,0.13049814276479066,1.8695018572352093,2.1304981427647904
93,0.0062,9999999999,1,-0.13882685714285717,-9.324233143789564e-11,0.24910714285714128,0.1602802856210418,1.8397197143789583,2.1602802856210417
94,0.0062,9999999999,1,-0.16008399999999995,-9.426686903799808e-11,-0.33214285714285596,-0.4422268572371228,2.442226857237123,1.5577731427628771
95,0.0062,9999999999,1,-0.1751411428571429,-9.53877723523959e-11,-0.23526785714285872,-0.3604090000953894,2.3604090000953892,1.6395909999046105
96,0.0062,9999999999,1,-0.16982685714285717,-9.647466423821887e-11,0.08303571428571467,-0.036791142953617156,2.036791142953617,1.9632088570463828
97,0.0062,9999999999,1,-0.16096971428571422,-9.750487040975048e-11,0.1383928571428587,0.027423142759639627,1.9725768572403604,2.0274231427596394
98,0.0062,9999999999,1,-0.14591257142857142,-9.84387108669867e-11,0.23526785714285597,0.13935528561584587,1.8606447143841542,2.1393552856158458
99,0.0062,9999999999,1,-0.1343982857142857,-9.929885989564414e-11,0.17991071428571467,0.09551242847213014,1.90448757152787,2.09551242847213
100,0.0062,9999999999,1,-0.15122685714285716,-1.0026671178145523e-10,-0.26294642857142936,-0.36417328581455327,2.3641732858145534,1.6358267141854468
101,0.0062,9999999999,1,-0.16096971428571422,-1.0129691795298681e-10,-0.1522321428571413,-0.2632018572441524,2.2632018572441526,1.7367981427558477
102,0.0062,9999999999,1,-0.13616971428571423,-1.0216840412450253e-10,0.3875,0.30133028561211733,1.6986697143878826,2.301330285612117
103,0.0062,9999999999,1,-0.11934114285714291,-1.029321874388646e-10,0.2629464285714266,0.19360528561135149,1.8063947143886485,2.1936052856113513
104,0.0062,9999999999,1,-0.12819828571428568,-1.037526564675181e-10,-0.13839285714285596,-0.21659114296089427,2.2165911429608944,1.7834088570391058
105,0.0062,9999999999,1,-0.14856971428571422,-1.0470350263904176e-10,-0.31830357142857063,-0.41687328581898836,2.4168732858189883,1.5831267141810117
106,0.0062,9999999999,1,-0.11668399999999995,-1.0545028023911641e-10,0.4982142857142853,0.43153028560883505,1.568469714391165,2.431530285608835
107,0.0062,9999999999,1,-0.13085542857142865,-1.0628775498205732e-10,-0.22142857142857342,-0.3022840001062898,2.30228400010629,1.6977159998937101
108,0.0062,9999999999,1,-0.1405982857142857,-1.0718758401071873e-10,-0.1522321428571413,-0.2428304286786146,2.2428304286786145,1.7571695713213855
109,0.0062,9999999999,1,-0.12996971428571422,-1.0801939018223048e-10,0.16607142857142934,0.08610171417769573,1.9138982858223044,2.086101714177696
