step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.025,9999999999,0,13.905428571428573,8.899474286604234e-11,0.0,13.955428571517569,-13.955428571517569,13.955428571517569
1,0.025,9999999999,0,13.894714285714286,1.7792091430350639e-10,-0.0,13.944714285892209,-13.944714285892209,13.944714285892209
2,0.025,9999999999,0,13.862571428571432,2.6664137145523556e-10,-0.0,13.912571428838074,-13.912571428838074,13.912571428838074
3,0.025,9999999999,0,13.887571428571432,3.555218286069808e-10,0.0,13.937571428926955,-13.937571428926955,13.937571428926955
4,0.025,9999999999,0,13.655428571428573,4.429165714728631e-10,-0.0,13.70542857187149,-13.70542857187149,13.70542857187149
5,0.025,9999999999,0,13.580428571428573,5.298313143386975e-10,-0.0,13.630428571958406,-13.630428571958406,13.630428571958406
6,0.025,9999999999,0,12.698285714285717,6.11100342918253e-10,-0.0,12.748285714896818,-12.748285714896818,12.748285714896818
7,0.025,9999999999,0,10.702857142857145,6.795986286393886e-10,-0.0,10.752857143536744,-10.752857143536744,10.752857143536744
8,0.025,9999999999,0,9.674285714285716,7.415140572170088e-10,-0.0,9.72428571502723,-9.72428571502723,9.72428571502723
9,0.025,9999999999,0,8.324285714285713,7.947894857937649e-10,-0.0,8.374285715080504,-8.374285715080504,8.374285715080504
10,0.025,9999999999,0,5.885,8.324534857975313e-10,-0.0,5.935000000832453,-5.935000000832453,5.935000000832453
11,0.025,9999999999,0,2.7957142857142845,8.503460572278919e-10,-0.0,2.8457142865646303,-2.8457142865646303,2.8457142865646303
12,0.025,9999999999,0,0.4457142857142863,8.531986286567488e-10,-0.0,0.4957142865674849,1.5042857134325152,2.495714286567485
13,0.025,9999999999,0,-0.8399999999999992,8.478226286562112e-10,-0.0,-0.7899999991521766,2.7899999991521764,1.2100000008478236
14,0.025,9999999999,0,-2.1994285714285717,8.337462857976607e-10,-0.0,-2.1494285705948255,2.1494285705948255,-2.1494285705948255
15,0.025,9999999999,0,-3.0530000000000004,8.142070857957068e-10,-0.0,-3.0029999991857936,3.0029999991857936,-3.0029999991857936
16,0.025,9999999999,0,-3.4494285714285713,7.921307429363563e-10,-0.0,-3.3994285706364407,3.3994285706364407,-3.3994285706364407
17,0.025,9999999999,0,-3.628,7.689115429340343e-10,-0.0,-3.5779999992310887,3.5779999992310887,-3.5779999992310887
18,0.025,9999999999,0,-3.6315714285714287,7.456694857888528e-10,-0.0,-3.5815714278257595,3.5815714278257595,-3.5815714278257595
19,0.025,9999999999,0,-3.6208571428571434,7.2249600007225e-10,0.0,-3.5708571421346478,3.5708571421346478,-3.5708571421346478
20,0.025,9999999999,0,-3.567285714285714,6.996653714985384e-10,0.0,-3.517285713586049,3.517285713586049,-3.517285713586049
21,0.025,9999999999,0,-3.320857142857143,6.784118857821272e-10,0.0,-3.2708571421787314,3.2708571421787314,-3.2708571421787314
22,0.025,9999999999,0,-3.0744285714285717,6.587355429230168e-10,0.0,-3.024428570769836,3.024428570769836,-3.024428570769836
23,0.025,9999999999,0,-2.770857142857143,6.410020572069578e-10,0.0,-2.720857142216141,2.720857142216141,-2.720857142216141
24,0.025,9999999999,0,-2.081571428571429,6.276800000627684e-10,0.0,-2.031571427943749,2.031571427943749,-2.031571427943749
25,0.025,9999999999,0,-1.4458571428571432,6.184265143475574e-10,0.0,-1.3958571422387167,3.3958571422387167,0.6041428577612833
26,0.025,9999999999,0,-0.9864285714285708,6.121133714897832e-10,0.0,-0.9364285708164574,2.9364285708164575,1.0635714291835425
27,0.025,9999999999,0,-0.5828571428571422,6.083830857751244e-10,0.0,-0.532857142248759,2.532857142248759,1.467142857751241
28,0.025,9999999999,0,0.11000000000000086,6.090870857751948e-10,0.0,0.16000000060908795,1.839999999390912,2.160000000609088
29,0.025,9999999999,0,0.7814285714285725,6.140882286328379e-10,0.0,0.8314285720426607,1.1685714279573394,2.8314285720426606
30,0.025,9999999999,0,1.135000000000001,6.213522286335643e-10,0.0,1.1850000006213532,0.8149999993786468,3.1850000006213532
31,0.025,9999999999,0,1.3135714285714295,6.297590857772621e-10,0.0,1.3635714292011887,0.6364285707988113,3.3635714292011887
