step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.0062125,9999999999,0,3.0570469999999994,1.9565100801956507e-11,0.0,3.1070470000195645,-3.1070470000195645,3.1070470000195645
1,0.0062125,9999999999,0,3.0570469999999994,3.9130201603913015e-11,0.0,3.1070470000391293,-3.1070470000391293,3.1070470000391293
2,0.0062125,9999999999,0,3.0171094999999997,5.843970240584396e-11,-0.0,3.0671095000584394,-3.0671095000584394,3.0671095000584394
3,0.0062125,9999999999,0,2.9106094999999996,7.706760320770674e-11,-0.0,2.960609500077067,-2.960609500077067,2.960609500077067
4,0.0062125,9999999999,0,2.8156469999999993,9.508774400950875e-11,-0.0,2.865647000095087,-2.865647000095087,2.865647000095087
5,0.0062125,9999999999,0,2.8103219999999998,1.1307380481130737e-10,-0.0,2.8603220001130736,-2.8603220001130736,2.8603220001130736
6,0.0062125,9999999999,0,2.8937469999999994,1.3159378561315938e-10,0.0,2.943747000131593,-2.943747000131593,2.943747000131593
7,0.0062125,9999999999,0,2.7091469999999997,1.4893232641489323e-10,-0.0,2.759147000148932,-2.759147000148932,2.759147000148932
8,0.0062125,9999999999,0,2.3337345000000003,1.6386822721638682e-10,-0.0,2.383734500163868,-2.383734500163868,2.383734500163868
9,0.0062125,9999999999,0,2.157122,1.776738080177674e-10,-0.0,2.207122000177674,-2.207122000177674,2.207122000177674
10,0.0062125,9999999999,0,2.0834595,1.9100794881910082e-10,-0.0,2.133459500191008,-2.133459500191008,2.133459500191008
11,0.0062125,9999999999,0,1.8775595,2.0302432962030246e-10,-0.0,1.9275595002030244,-1.9275595002030244,1.9275595002030244
12,0.0062125,9999999999,0,1.6272845000000002,2.134389504213439e-10,-0.0,1.6772845002134393,-1.6772845002134393,1.6772845002134393
13,0.0062125,9999999999,0,1.384997,2.2230293122223028e-10,-0.0,1.434997000222303,0.5650029997776971,3.434997000222303
14,0.0062125,9999999999,0,1.1089845,2.2940043202294004e-10,-0.0,1.1589845002294006,0.8410154997705994,3.1589845002294004
15,0.0062125,9999999999,0,0.8791220000000001,2.350268128235026e-10,-0.0,0.9291220002350269,1.070877999764973,2.9291220002350267
16,0.0062125,9999999999,0,0.8125595,2.402271936240227e-10,-0.0,0.8625595002402272,1.137440499759773,2.862559500240227
17,0.0062125,9999999999,0,0.7229219999999998,2.448538944244854e-10,-0.0,0.7729220002448538,1.2270779997551462,2.772922000244854
18,0.0062125,9999999999,0,0.5933470000000001,2.4865131522486515e-10,-0.0,0.6433470002486514,1.3566529997513486,2.643347000248651
19,0.0062125,9999999999,0,0.43980949999999996,2.514660960251466e-10,-0.0,0.489809500251466,1.510190499748534,2.489809500251466
20,0.0062125,9999999999,0,0.3430719999999999,2.536617568253662e-10,-0.0,0.3930720002536616,1.6069279997463384,2.3930720002536616
21,0.0062125,9999999999,0,0.20284699999999997,2.54959977625496e-10,-0.0,0.25284700025495993,1.7471529997450401,2.25284700025496
22,0.0062125,9999999999,0,0.0901345,2.5553683842555364e-10,-0.0,0.14013450025553686,1.8598654997444632,2.1401345002555368
23,0.0062125,9999999999,0,0.004934499999999952,2.555684192255568e-10,-0.0,0.054934500255568376,1.9450654997444317,2.0549345002555683
24,0.0062125,9999999999,0,-0.0678405000000001,2.551342400255134e-10,-0.0,-0.01784049974486586,2.017840499744866,1.9821595002551342
