step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.0062,9999999999,0,-0.47034971428571426,-3.010238171729595e-12,-0.0,-0.42034971428872453,2.4203497142887245,1.5796502857112755
1,0.0062,9999999999,0,-0.41012114285714274,-5.635013486277787e-12,0.0,-0.36012114286277774,2.360121142862778,1.6398788571372223
2,0.0062,9999999999,0,-0.4180925714285715,-8.310805943688222e-12,-0.0,-0.3680925714368823,2.368092571436882,1.6319074285631177
3,0.0062,9999999999,0,-0.3693782857142857,-1.0674826972496056e-11,0.0,-0.3193782857249606,2.3193782857249605,1.6806217142750395
4,0.0062,9999999999,0,-0.342806857142857,-1.2868790858429734e-11,0.0,-0.29280685715572585,2.2928068571557256,1.7071931428442741
5,0.0062,9999999999,0,-0.31712114285714277,-1.489836617291841e-11,0.0,-0.26712114287204114,2.2671211428720413,1.7328788571279587
6,0.0062,9999999999,0,-0.25600685714285704,-1.6536810058796536e-11,0.0,-0.20600685715939387,2.206006857159394,1.7939931428406062
7,0.0062,9999999999,0,-0.22234971428571423,-1.795984823036741e-11,0.0,-0.17234971430367407,2.172349714303674,1.827650285696326
8,0.0062,9999999999,0,-0.20640685714285703,-1.9280852116213794e-11,0.0,-0.15640685716213787,2.1564068571621378,1.8435931428378622
9,0.0062,9999999999,0,-0.1922354285714285,-2.051115885919397e-11,0.0,-0.14223542859193966,2.1422354285919396,1.8577645714080604
10,0.0062,9999999999,0,-0.15503542857142852,-2.1503385602150336e-11,0.0,-0.1050354285929319,2.105035428592932,1.8949645714070682
11,0.0062,9999999999,0,-0.14440685714285703,-2.242758948795704e-11,0.0,-0.09440685716528462,2.0944068571652847,1.9055931428347155
12,0.0062,9999999999,0,-0.14440685714285703,-2.3351793373763744e-11,0.0,-0.09440685716620882,2.094406857166209,1.905593142833791
13,0.0062,9999999999,0,-0.08860685714285703,-2.3918877259534736e-11,0.0,-0.03860685716677591,2.038606857166776,1.961393142833224
14,0.0062,9999999999,0,-0.07974971428571426,-2.442927543101435e-11,0.0,-0.029749714310143532,2.0297497143101437,1.9702502856898565
15,0.0062,9999999999,0,-0.012435428571428514,-2.450886217387945e-11,0.0,0.03756457140406263,1.9624354285959373,2.0375645714040624
16,0.0062,9999999999,0,-0.02129257142857147,-2.4645134631035936e-11,-0.0,0.0287074285467834,1.9712925714532166,2.028707428546783
