step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.0061625,9999999999,0,1.2825218928571425,8.208140115106527e-12,0.0,1.3325218928653506,0.6674781071346494,3.3325218928653504
1,0.0061625,9999999999,0,1.322137964285714,1.6669823087381266e-11,0.0,1.3721379643023839,0.6278620356976161,3.372137964302384
2,0.0061625,9999999999,0,1.3696772499999994,2.5435757488257856e-11,0.0,1.419677250025435,0.5803227499745649,3.419677250025435
3,0.0061625,9999999999,0,1.3899254642857142,3.4331280460575976e-11,0.0,1.4399254643200454,0.5600745356799546,3.439925464320045
4,0.0061625,9999999999,0,1.4180968928571425,4.340710057576927e-11,0.0,1.4680968929005496,0.5319031070994504,3.4680968929005496
5,0.0061625,9999999999,0,1.433062964285714,5.2578703548115e-11,0.0,1.4830629643382927,0.5169370356617073,3.4830629643382927
6,0.0061625,9999999999,0,1.4427468928571425,6.181228366332408e-11,0.0,1.492746892918955,0.5072531070810451,3.492746892918955
7,0.0061625,9999999999,0,1.3952076071428567,7.07416123499313e-11,-0.0,1.4452076072135984,0.5547923927864016,3.4452076072135984
8,0.0061625,9999999999,0,1.2402647499999995,7.867930675072506e-11,-0.0,1.2902647500786788,0.7097352499213212,3.290264750078679
9,0.0061625,9999999999,0,1.1284593928571425,8.5901446865733e-11,-0.0,1.178459392943044,0.821540607056956,3.178459392943044
10,0.0061625,9999999999,0,1.062432607142857,9.270101555212722e-11,-0.0,1.112432607235558,0.8875673927644421,3.112432607235558
11,0.0061625,9999999999,0,1.070355821428571,9.955129280995512e-11,0.0,1.1203558215281224,0.8796441784718776,3.1203558215281224
12,0.0061625,9999999999,0,1.0060897499999994,1.0599026721059901e-10,-0.0,1.0560897501059898,0.9439102498940102,3.05608975010599
13,0.0061625,9999999999,0,0.9515428214285713,1.1208014126835084e-10,-0.0,1.0015428215406514,0.9984571784593486,3.001542821540651
14,0.0061625,9999999999,0,0.8934392499999997,1.1779815246892263e-10,-0.0,0.9434392501177978,1.0565607498822023,2.9434392501177977
15,0.0061625,9999999999,0,0.8291731785714281,1.2310486081231045e-10,-0.0,0.879173178694533,1.1208268213054668,2.879173178694533
16,0.0061625,9999999999,0,0.7578642499999997,1.2795519201279548e-10,-0.0,0.8078642501279549,1.192135749872045,2.807864250127955
17,0.0061625,9999999999,0,0.679512464285714,1.3230407178465896e-10,-0.0,0.7295124644180181,1.270487535581982,2.729512464418018
18,0.0061625,9999999999,0,0.6354946071428567,1.3637123727077995e-10,-0.0,0.685494607279228,1.314505392720772,2.685494607279228
19,0.0061625,9999999999,0,0.5738696071428566,1.400440027568615e-10,-0.0,0.6238696072829006,1.3761303927170994,2.6238696072829004
20,0.0061625,9999999999,0,0.5104838928571428,1.4331109967147396e-10,-0.0,0.560483893000454,1.439516106999546,2.560483893000454
21,0.0061625,9999999999,0,0.4057213928571428,1.459077165860193e-10,-0.0,0.45572139300305053,1.5442786069969494,2.4557213930030506
22,0.0061625,9999999999,0,0.35378032142857124,1.4817191064338857e-10,-0.0,0.40378032157674315,1.5962196784232567,2.4037803215767433
23,0.0061625,9999999999,0,0.30007853571428567,1.5009241327215208e-10,-0.0,0.3500785358643781,1.649921464135622,2.350078535864378
24,0.0061625,9999999999,0,0.2745481785714284,1.518495216151849e-10,-0.0,0.3245481787232779,1.675451821276722,2.324548178723278
25,0.0061625,9999999999,0,0.21732496428571416,1.5324040138675258e-10,-0.0,0.26732496443895454,1.7326750355610454,2.2673249644389544
26,0.0061625,9999999999,0,0.1768285357142857,1.5437210401543719e-10,-0.0,0.2268285358686578,1.7731714641313423,2.2268285358686577
27,0.0061625,9999999999,0,0.1336910357142857,1.5522772664409417e-10,-0.0,0.1836910358695134,1.8163089641304866,2.183691035869513
28,0.0061625,9999999999,0,0.1028785357142857,1.5588614927273144e-10,-0.0,0.15287853587017186,1.8471214641298281,2.1528785358701716
29,0.0061625,9999999999,0,0.08527139285714282,1.5643188618707172e-10,-0.0,0.13527139301357471,1.8647286069864253,2.135271393013575
30,0.0061625,9999999999,0,0.0535785357142857,1.5677478881567744e-10,-0.0,0.10357853587106049,1.8964214641289394,2.1035785358710606
31,0.0061625,9999999999,0,0.010441035714285701,1.5684161144425555e-10,-0.0,0.06044103587112731,1.9395589641288726,2.0604410358711274
32,0.0061625,9999999999,0,-0.019491107142857178,1.567168683585288e-10,-0.0,0.030508893013859693,1.9694911069861403,2.0305088930138595
33,0.0061625,9999999999,0,-0.04238039285714294,1.5644563384421595e-10,-0.0,0.007619607299302694,1.9923803927006973,2.007619607299303
34,0.0061625,9999999999,0,-0.07847503571428582,1.559433936155943e-10,-0.0,-0.028475035558342424,2.0284750355583423,1.9715249644416575
35,0.0061625,9999999999,0,-0.08463753571428582,1.554017133869687e-10,-0.0,-0.0346375355588841,2.034637535558884,1.9653624644411158
36,0.0061625,9999999999,0,-0.11192860714285717,1.5468537030118276e-10,-0.0,-0.06192860698817179,2.0619286069881717,1.9380713930118283
37,0.0061625,9999999999,0,-0.11368932142857158,1.5395775864396715e-10,-0.0,-0.06368932127461381,2.0636893212746137,1.936310678725386
38,0.0061625,9999999999,0,-0.16651074999999987,1.528920898438606e-10,-0.0,-0.11651074984710778,2.116510749847108,1.8834892501528921
39,0.0061625,9999999999,0,-0.18675896428571412,1.516968324723125e-10,-0.0,-0.13675896413401728,2.1367589641340174,1.8632410358659828
40,0.0061625,9999999999,0,-0.1929214642857141,1.5046213510076046e-10,-0.0,-0.14292146413525197,2.142921464135252,1.8570785358647481
41,0.0061625,9999999999,0,-0.21052860714285698,1.4911475201491145e-10,-0.0,-0.16052860699374222,2.160528606993742,1.8394713930062578
42,0.0061625,9999999999,0,-0.23429824999999987,1.4761524321476147e-10,-0.0,-0.18429824985238463,2.1842982498523846,1.8157017501476154
