step,tof,accX,accY,accZ,acc,incl,orient,roll,pitch,gyroX,gyroY,gyroZ,mic0,mic1,mic2,mic3,
44,38,-230,-114,723,767.218994140625,19.545394897460938,63.63115310668945,-17.444631548127962,-8.545142895334916,48,-214,-184,8,14,9,7,
45,38,-211,-70,746,778.4195556640625,16.5919132232666,71.64335632324219,-15.727474804240735,-5.159338360411089,-40,-17,27,5,6,6,8,
46,38,-225,-123,768,809.677734375,18.461397171020508,61.33253479003906,-16.134214897032457,-8.737763167923843,-24,-59,61,10,7,12,9,
47,38,-233,-160,771,821.1759643554688,20.1307315826416,55.51911926269531,-16.483512534686465,-11.23552430674423,-142,-187,188,7,6,6,8,
48,38,-225,-122,725,768.8524169921875,19.442514419555664,61.52897644042969,-17.01631187379837,-9.130173982223672,-191,-59,-237,10,6,6,8,
49,42,-246,-93,742,787.2286987304688,19.51413917541504,69.2876968383789,-18.209270087158767,-6.784534527276624,52,-97,-479,5,5,8,10,
50,42,-243,-82,736,779.4029541015625,19.20903205871582,71.34990692138672,-18.166359485830274,-6.039192714932249,-85,-236,1231,7,7,9,11,
51,42,-222,-157,805,849.6810913085938,18.661405563354492,54.72808074951172,-15.145699282331055,-10.648026472925292,-4,81,-239,9,9,7,9,
52,42,-205,-81,755,786.5182495117188,16.272994995117188,68.4366455078125,-15.108182436064425,-5.911116576896293,-455,-306,-549,10,12,10,7,
53,42,-247,-84,726,771.4537963867188,19.764150619506836,71.214599609375,-18.67349062959662,-6.2510634248656025,9,-121,-344,5,6,6,5,
54,43,-264,-105,718,772.1690063476562,21.58681297302246,68.3076400756836,-19.99231234371329,-7.815326520252707,203,59,455,6,7,8,8,
55,43,-219,-115,696,738.6487426757812,19.563112258911133,62.29193115234375,-17.24674559425574,-8.956798391761557,-43,165,-79,8,9,12,11,
56,43,-243,-127,756,804.185302734375,19.932628631591797,62.403446197509766,-17.587934794592766,-9.086406727843432,-5,-579,315,26,24,21,25,
57,43,-216,-116,774,811.9039306640625,17.5743350982666,61.759063720703125,-15.428837771739826,-8.21418920475,-13,-698,718,18,17,14,14,
58,43,-221,-95,760,797.1611938476562,17.561370849609375,66.73551940917969,-16.095175973811195,-6.844369723380391,-43,68,17,11,8,8,9,
59,47,-222,-98,757,794.9446411132812,17.77195167541504,66.17799377441406,-16.2163261347856,-7.081382369834639,-46,256,-539,7,11,9,11,
60,47,-228,-135,734,780.3621215820312,19.84722137451172,59.36644744873047,-16.988038848214153,-9.962094440724437,8,-254,352,7,5,6,6,
61,47,-216,-129,751,792.021484375,18.519012451171875,59.14984130859375,-15.82617996707515,-9.373774715581279,-7,-541,-106,9,7,6,7,
62,47,-216,-64,755,787.89404296875,16.612247467041016,73.49249267578125,-15.911279325598478,-4.65922356198425,-55,132,97,9,6,6,5,
63,47,-214,-125,745,785.1407470703125,18.398168563842773,59.70673751831055,-15.816813201785205,-9.160877796034494,-10,57,397,7,8,6,8,
64,46,-207,-144,786,825.4580688476562,17.784894943237305,55.17182159423828,-14.523073142447744,-10.046571500593556,-10,361,-60,7,6,8,10,
65,46,-231,-114,741,784.4985961914062,19.16721534729004,63.72993469238281,-17.124895954289663,-8.35556418028843,66,-145,-602,5,6,8,5,
66,46,-222,-107,728,768.5811767578125,18.699750900268555,64.26335906982422,-16.788756232084335,-8.002572823994237,9,-389,135,10,7,7,9,
67,46,-227,-104,714,756.4000244140625,19.272930145263672,65.38175201416016,-17.463955041904978,-7.90282508383613,106,-162,399,8,7,7,6,
68,46,-222,-103,726,766.1390380859375,18.626564025878906,65.10700988769531,-16.843866069200292,-7.726259433397106,33,-302,307,12,10,7,8,
69,42,-218,-93,737,774.1718139648438,17.824901580810547,66.89330291748047,-16.355197744589773,-6.899511358327357,-70,-285,46,8,6,5,7,
70,42,-214,-75,700,735.8131713867188,17.947383880615234,70.6828842163086,-16.90793502942359,-5.850207001672043,-58,-64,188,8,10,8,9,
71,42,-225,-126,732,776.0960083007812,19.404878616333008,60.74766159057617,-16.85272289237254,-9.343385970711102,14,-230,-520,8,10,9,8,
72,42,-228,-105,711,754.00927734375,19.443307876586914,65.26930236816406,-17.600820736569762,-8.004772160575726,65,48,-208,10,8,9,10,
73,42,-201,-105,711,746.288818359375,17.687917709350586,62.41449737548828,-15.624563888204227,-8.088134269792599,-68,-192,277,9,7,9,10,
74,49,-228,-75,759,796.0465087890625,17.5463924407959,71.788330078125,-16.64347459075918,-5.406174736477741,-12,-60,274,5,4,4,5,
75,49,-221,-94,731,769.4400634765625,18.185134887695312,66.95470428466797,-16.691705398591253,-7.017169104078009,-32,-78,220,6,5,4,5,
76,49,-220,-114,757,796.5205688476562,18.12224769592285,62.604164123535156,-16.033615564961078,-8.228571410324038,-63,175,338,6,7,6,6,
77,49,-236,-117,730,776.0702514648438,19.839202880859375,63.62607192993164,-17.70379682259089,-8.67094626158235,21,-134,861,7,8,8,9,
78,49,-232,-114,747,790.4612426757812,19.085832595825195,63.828033447265625,-17.067583836232675,-8.292090103568821,77,-504,-314,9,13,8,8,
79,51,-221,-84,722,759.7243041992188,18.129384994506836,69.18540954589844,-16.911546121635432,-6.347968586744404,-16,-124,-191,8,6,5,7,
80,51,-223,-131,746,789.5606079101562,19.118850708007812,59.564598083496094,-16.40562040893142,-9.55039624243825,-119,-97,199,9,7,7,8,
81,51,-221,-143,756,800.51611328125,19.195404052734375,57.09113693237305,-16.025902870405563,-10.290248644498883,5,-110,-208,7,6,8,7,
82,51,-218,-72,690,727.1918334960938,18.401611328125,71.71969604492188,-17.444590131491648,-5.6822228570553035,35,51,554,9,8,9,12,
83,53,-222,-97,734,772.9482421875,18.264039993286133,66.39435577392578,-16.691114899894632,-7.20925705451859,-28,-178,676,7,8,8,9,
84,53,-228,-115,715,759.2324829101562,19.651988983154297,63.23080825805664,-17.47581876315443,-8.712052454603947,-6,-390,324,10,8,7,8,
85,53,-230,-147,750,798.12841796875,19.996971130371094,57.41249084472656,-16.748677809264137,-10.613379843366086,50,37,-193,7,7,7,7,
86,53,-213,-161,768,813.0891723632812,19.16835594177246,52.9117546081543,-15.186624238231593,-11.420628648369439,98,106,-353,8,9,7,8,
87,53,-234,-71,696,737.7079467773438,19.3564510345459,73.1180648803711,-18.493598570411223,-5.522926789902406,40,-358,163,5,9,7,8,
88,56,-225,-99,669,712.7320556640625,20.173263549804688,66.24715423583984,-18.40227130382884,-7.984322045007693,-91,-409,149,6,9,9,10,
89,56,-243,-85,719,763.6982421875,19.69779396057129,70.71723175048828,-18.55340859454549,-6.390289432822831,6,-263,1577,9,12,7,6,
90,56,-231,-120,728,773.1397094726562,19.673341751098633,62.5455322265625,-17.38444430550089,-8.929049785041954,-68,-805,-19,7,10,10,9,
91,56,-225,-51,735,770.3577270507812,17.424299240112305,77.2257308959961,-16.982050902512608,-3.795929404938457,-68,-179,238,9,6,7,6,
92,56,-216,-122,741,781.4224243164062,18.507448196411133,60.53807830810547,-16.04659483829617,-8.982079898439226,87,50,-19,6,7,9,7,
93,59,-223,-122,693,738.147705078125,20.140867233276367,61.31409454345703,-17.584232531446432,-9.513418072223073,-62,-331,-351,7,9,9,7,
94,59,-233,-87,703,745.698974609375,19.48106575012207,69.5215835571289,-18.207454449624823,-6.699903133864418,-25,-563,519,8,10,8,6,
95,59,-225,-93,738,777.12158203125,18.255352020263672,67.53974914550781,-16.829818337412604,-6.873195611955345,-63,-648,3,7,8,12,12,
96,59,-221,-60,755,788.9651489257812,16.870981216430664,74.80760955810547,-16.2669948846239,-4.361496979075184,83,-202,1836,8,8,14,14,
97,59,-208,-149,789,829.44921875,17.96500587463379,54.380523681640625,-14.523011584469874,-10.348633050584432,156,-65,574,8,9,10,9,
98,65,-202,-118,786,820.0756225585938,16.572616577148438,59.70475769042969,-14.259781275460385,-8.272958897823766,49,445,-212,6,8,10,8,
99,65,-222,-128,761,802.987548828125,18.60823631286621,60.029720306396484,-16.04948968886829,-9.172345377537757,-66,-254,-869,9,9,9,9,
100,65,-222,-99,706,746.6732788085938,18.996366500854492,65.96234893798828,-17.296634494649943,-7.61917499790339,95,69,-791,7,10,10,6,
101,65,-240,-120,752,798.4384765625,19.63530921936035,63.431514739990234,-17.492846087603127,-8.64392748125005,-2,-263,990,10,9,12,14,
102,65,-235,-201,822,878.2425537109375,20.614137649536133,49.455142974853516,-15.520303535576456,-13.230326841948571,32,15,-431,7,11,15,12,
103,65,-227,-114,768,808.9183959960938,18.299633026123047,63.33064270019531,-16.297308743431042,-8.101602512188187,-61,648,731,6,11,11,8,
104,65,-225,-47,667,705.494873046875,19.012487411499023,78.19820404052734,-18.597930288263512,-3.819868459010727,46,-65,149,20,12,11,9,
105,65,-223,-97,708,748.6000366210938,18.95441436767578,66.48869323730469,-17.330878582413174,-7.445045587565288,-130,-174,468,8,9,9,6,
106,65,-216,-129,726,768.3573608398438,19.111221313476562,59.14984130859375,-16.32701338399457,-9.665198590188318,9,-395,-54,9,8,8,6,
107,65,-223,-85,717,755.6738891601562,18.407690048217773,69.131591796875,-17.163584733786564,-6.458434115288787,41,-581,-724,9,5,6,6,
108,68,-230,-78,735,774.0859375,18.283000946044922,71.263427734375,-17.284984060407922,-5.783167208870433,-69,-55,-1043,7,7,8,5,
109,68,-212,-139,761,802.1134643554688,18.421911239624023,56.745094299316406,-15.3254674928942,-9.979289576593507,-30,-43,326,7,6,6,7,
110,68,-213,-147,730,774.5179443359375,19.518455505371094,55.38517761230469,-15.962596888102086,-10.940848937454193,-45,-210,848,7,8,8,8,
111,68,-233,-94,726,768.2454223632812,19.087116241455078,68.0259017944336,-17.655225868768166,-7.028136102489269,-3,-309,816,9,7,7,8,
112,68,-218,-99,748,785.3846435546875,17.74715805053711,65.57247924804688,-16.115288194359582,-7.241562831459004,-84,-107,600,5,4,5,5,
113,71,-213,-97,753,788.5347290039062,17.26411247253418,65.51214599609375,-15.671483307550815,-7.0660219270525895,-30,-106,-477,7,6,6,6,
114,71,-209,-159,761,805.0360107421875,19.036455154418945,52.733619689941406,-15.047261041577393,-11.391194754423388,16,-58,-797,6,5,5,6,
115,71,-241,-124,714,763.7100219726562,20.784379959106445,62.769691467285156,-18.39491354811548,-9.344212903889783,110,-155,-492,7,7,6,5,
116,71,-216,-66,707,742.2001342773438,17.714481353759766,73.00601959228516,-16.919429167465708,-5.101754948526328,-76,-228,453,7,6,7,9,
117,71,-222,-76,751,786.8043212890625,17.349184036254883,71.09854125976562,-16.388805886358387,-5.543029262978266,-37,-66,628,6,7,7,5,
118,75,-216,-117,749,788.2550048828125,18.156003952026367,61.55358123779297,-15.903799098008939,-8.53590264288726,91,171,923,7,7,7,7,
119,75,-158,-157,783,814.0651245117188,15.8772554397583,45.17790985107422,-11.191432745216888,-11.119694985550561,-98,-141,579,9,8,10,10,
120,75,-210,-81,729,762.9561157226562,17.15601348876953,68.90438842773438,-15.976626819872727,-6.09434921771907,44,24,-288,11,8,12,8,
121,75,-215,-96,748,784.1842651367188,17.471073150634766,65.93531799316406,-15.912572385833448,-7.031800045693302,42,-289,-935,7,9,8,7,
122,77,-227,-130,736,781.10498046875,19.564170837402344,60.197242736816406,-16.894715461098386,-9.580368010809336,-35,-146,-981,8,7,8,6,
123,77,-225,-119,716,759.8960571289062,19.567716598510742,62.12264633178711,-17.223097916320825,-9.00962412693133,-2,-272,543,9,8,8,7,
124,77,-220,-72,717,753.4407958984375,17.890451431274414,71.87494659423828,-16.977356929420573,-5.483643735754288,-30,-227,689,10,11,9,9,
125,77,-218,-72,735,770.0214233398438,17.344402313232422,71.71969604492188,-16.445847789343098,-5.36521579264994,-13,-59,624,8,8,6,7,
126,77,-243,-85,694,740.2094116210938,20.35013771057129,70.71723175048828,-19.16474344971048,-6.5939562616022105,80,-6,1146,11,8,8,9,
127,81,-220,-107,735,774.6444091796875,18.407615661621094,64.05997467041016,-16.499158697822967,-7.939529667928132,-18,-215,-350,12,14,10,8,
128,81,-219,-87,704,742.39208984375,18.504688262939453,68.33074951171875,-17.157079920160744,-6.729884971681219,17,320,-825,8,10,7,7,
129,81,-218,-60,753,786.21435546875,16.711471557617188,74.6084213256836,-16.097818617055704,-4.37678663354727,-64,53,-266,7,7,7,8,
130,81,-231,-109,720,763.9646606445312,19.53042221069336,64.73579406738281,-17.600007046724322,-8.20276838657464,-33,-105,124,7,7,8,8,
131,81,-240,-162,767,819.837158203125,20.680509567260742,55.97698974609375,-17.022130407038464,-11.396660902061472,77,-379,1187,8,9,7,7,
132,84,-173,-189,801,840.982177734375,17.736215591430664,42.465179443359375,-11.871173463465286,-12.987426688736587,-213,214,859,10,11,15,13,
133,84,-250,-106,736,784.4947509765625,20.249244689941406,67.01972198486328,-18.58290111292534,-7.765490445887888,-11,-1022,404,8,12,8,10,
134,84,-282,-71,670,730.3869018554688,23.460369110107422,75.8651123046875,-22.711844557062513,-5.578460708709375,235,-357,-375,21,13,10,11,
135,84,-222,-99,737,776.0502319335938,18.251239776611328,65.96234893798828,-16.622456355904085,-7.329139950128936,32,842,-821,6,7,7,7,
136,84,-224,-109,734,775.1212768554688,18.744613647460938,64.04869079589844,-16.797320951750034,-8.083907134031705,96,1298,-327,5,6,7,6,
137,90,-232,-81,727,767.4073486328125,18.673686981201172,70.75074768066406,-17.596798878609345,-6.058867117959524,-269,1525,644,29,11,18,15,
138,90,-222,-81,739,775.8646850585938,17.730968475341797,69.95150756835938,-16.626547719204265,-5.99257887146604,-95,156,933,6,6,9,9,
139,90,-226,-114,720,763.1985473632812,19.367639541625977,63.22904586791992,-17.224839356185644,-8.590497509835153,-94,-14,694,13,11,10,10,
140,90,-223,-108,714,755.7704467773438,19.1359806060791,64.15545654296875,-17.161322976834906,-8.21572233998496,-217,-314,25,9,7,9,7,
141,90,-208,-142,732,774.1137084960938,18.984004974365234,55.67527770996094,-15.58658984442961,-10.569937473312581,-46,184,41,6,9,7,9,
142,90,-244,-41,720,761.3258056640625,18.962665557861328,80.45860290527344,-18.692774213139963,-3.0870671628595243,94,72,-365,8,13,9,9,
143,90,-229,-120,711,756.5460815429688,19.98038673400879,62.34120559692383,-17.6193269506187,-9.126548800306843,-39,-93,-424,4,8,8,7,
144,90,-234,-116,714,760.2683715820312,20.089967727661133,63.62773895263672,-17.9258581509107,-8.776337729352155,-101,-103,-319,6,16,9,8,
145,90,-221,-122,700,744.1270141601562,19.828548431396484,61.0962028503418,-17.277043669905876,-9.436272737091091,-107,-356,1037,8,11,11,8,
146,90,-234,-76,730,770.3453979492188,18.62329864501953,72.00373077392578,-17.68356936436114,-5.661842516383362,-50,-145,649,6,7,7,4,
147,95,-218,-111,735,774.641845703125,18.407041549682617,63.01252365112305,-16.344995373902407,-8.23838664588651,-108,-66,-158,6,6,7,8,
148,95,-237,-157,753,804.8770141601562,20.681316375732422,56.47398376464844,-17.124855220678636,-11.248278767819116,15,-227,206,5,6,6,5,
149,95,-257,-126,738,791.5610961914062,21.196224212646484,63.87913513183594,-18.945878074855123,-9.159252499675114,71,-191,-337,6,10,7,6,
150,95,-198,-104,753,785.511962890625,16.539987564086914,62.28571701049805,-14.599736992317563,-7.608170231904394,-170,-113,-608,6,10,7,11,
151,95,-212,-135,741,782.4640502929688,18.733943939208984,57.50770568847656,-15.720148244112249,-9.935061048887743,4,-323,-97,6,4,7,6,
152,99,-197,-153,786,824.629638671875,17.604585647583008,52.16153335571289,-13.821339309811826,-10.692491436467812,272,-46,623,8,7,8,9,
153,99,-217,-129,770,810.3270874023438,18.14984893798828,59.266231536865234,-15.53298520784799,-9.16017268172029,292,-194,1287,7,8,7,7,
154,99,-217,-96,719,757.143310546875,18.261978149414062,66.1322250366211,-16.654727342349723,-7.2842750408185335,48,-124,73,6,12,7,6,
155,99,-204,-99,731,765.361328125,17.231531143188477,64.10955047607422,-15.458525393893742,-7.4320713588355645,115,-138,-488,8,7,9,7,
156,99,-231,-122,746,790.4182739257812,19.297361373901367,62.15626525878906,-16.992728693000217,-8.879022870951559,15,-389,-389,8,7,7,8,
157,101,-220,-162,799,844.419921875,18.875545501708984,53.62968444824219,-15.10174319152443,-11.060632195612355,-11,-57,205,10,7,7,6,
158,101,-210,-111,686,725.9593505859375,19.096582412719727,62.13688278198242,-16.81440004110445,-8.795088326601826,-132,-128,733,10,9,8,7,
159,101,-204,-84,696,730.1287841796875,17.585378646850586,67.61654663085938,-16.224563659311304,-6.606405227285992,-213,226,756,12,9,9,8,
160,101,-204,-151,729,771.9183959960938,19.1937313079834,53.48755645751953,-15.323975197303563,-11.28074204499954,-162,-262,588,8,13,8,8,
161,106,-219,-84,695,733.5134887695312,18.64702796936035,69.01182556152344,-17.371315644000155,-6.575785917120016,-139,-215,208,9,8,8,9,
162,106,-206,-88,675,711.19970703125,18.35708999633789,66.86524200439453,-16.83708817537427,-7.107685653985985,-137,-86,-180,8,9,14,13,
163,106,-204,-109,768,802.0729370117188,16.75826644897461,61.880306243896484,-14.734537352882572,-7.810542262981376,-141,-60,19,7,14,9,9,
164,106,-201,-149,771,810.5819091796875,17.977094650268555,53.446956634521484,-14.357420338070945,-10.592259974984046,-203,-139,181,9,16,11,9,
165,106,-219,-138,716,761.354736328125,19.874216079711914,57.77985763549805,-16.717027711524818,-10.442918382460029,-219,-327,720,7,8,7,5,
166,106,-228,-93,724,764.72802734375,18.781442642211914,67.806396484375,-17.346233601731544,-6.985136634694054,34,-240,397,10,6,9,8,
167,106,-226,-80,733,771.2100830078125,18.109195709228516,70.50370788574219,-17.04040145402154,-5.9541789594769465,18,-290,-352,10,10,6,7,
168,106,-199,-132,754,790.9114990234375,17.57135581970215,56.43938064575195,-14.572711167874056,-9.607397237244061,-313,-267,193,8,14,11,9,
169,106,-229,-146,788,833.4872436523438,19.01430320739746,57.47664260864258,-15.94707184116015,-10.088414214623636,-193,-158,-93,9,17,11,11,
170,106,-215,-110,782,818.4430541992188,17.160154342651367,62.900997161865234,-15.229969417238243,-7.724014985273266,-100,47,394,11,15,11,8,
171,111,-261,-64,729,776.9542846679688,20.23340606689453,76.21924591064453,-19.628923628396414,-4.724974716901268,-66,-12,178,5,12,5,8,
172,111,-238,-97,716,760.729248046875,19.74349594116211,67.82270050048828,-18.23153302843549,-7.325683722863132,-3,-143,-447,12,13,8,6,
173,111,-213,-154,758,802.2774047851562,19.122148513793945,54.12917709350586,-15.396320888003123,-11.066813736838464,-5,-70,62,6,11,7,7,
174,111,-234,-155,810,857.2520141601562,19.11002540588379,56.47612762451172,-15.840792431242967,-10.41696156727592,269,-162,1140,9,12,12,8,
175,111,-252,-84,729,775.88720703125,20.0185489654541,71.56185150146484,-18.9528203082589,-6.215203739920863,200,133,430,10,10,9,9,
176,114,-231,-81,722,762.36865234375,18.7268123626709,70.67359161376953,-17.63806016159529,-6.099062810584101,-43,-151,24,7,6,8,6,
177,114,-221,-85,732,769.3438720703125,17.922889709472656,68.95921325683594,-16.693853240128313,-6.3432026417549485,72,241,-405,7,14,9,8,
178,114,-207,-138,735,775.962646484375,18.697845458984375,56.30628204345703,-15.47188105148794,-10.244181685928723,77,-313,-392,6,7,9,8,
179,114,-219,-105,726,765.546875,18.4946346282959,64.381103515625,-16.622818928474732,-7.883358906787733,-72,-159,1421,7,8,8,7,
180,114,-222,-45,750,783.4596557617188,16.803197860717773,78.53825378417969,-16.4607572297601,-3.2927412500347057,24,-168,724,9,10,9,5,
181,116,-216,-86,704,741.39599609375,18.2733154296875,68.28681945800781,-16.93833383959015,-6.661156410113856,-61,-54,-647,8,6,7,6,
182,116,-215,-118,721,761.5707397460938,18.78397560119629,61.236881256103516,-16.39819673962873,-8.913486193028177,-8,-198,-40,8,9,6,7,
183,116,-198,-111,727,761.61279296875,17.337783813476562,60.721229553222656,-15.068557085899098,-8.380327651916922,-164,-267,286,11,9,8,8,
184,116,-209,-62,737,768.5662231445312,16.47588539123535,73.47383117675781,-15.779439335038365,-4.627060796821911,-125,-39,-101,7,9,8,10,
185,116,-228,-96,734,774.5682373046875,18.623695373535156,67.16301727294922,-17.119015922835846,-7.119546919827637,-191,-31,678,7,11,9,9,
186,119,-241,-138,769,817.6099243164062,19.854429244995117,60.20041275024414,-17.143241570696112,-9.71716312773128,-219,78,401,5,8,8,6,
187,119,-216,-108,744,782.2122192382812,17.980812072753906,63.431514739990234,-16.029955378196366,-7.936177492197672,-68,92,433,8,7,9,8,
188,119,-243,-89,730,774.5127563476562,19.517375946044922,69.88124084472656,-18.28510594925566,-6.598489115231995,146,-85,297,8,9,8,9,
189,119,-232,-93,747,787.706787109375,18.498117446899414,68.15272521972656,-17.129106359061865,-6.7803971769482185,-114,-178,-354,7,7,8,8,
190,119,-216,-69,735,769.1826782226562,17.143247604370117,72.2810287475586,-16.309004962913182,-5.146671147974488,-50,-155,-12,6,7,8,8,
191,126,-204,-198,825,872.608154296875,19.011455535888672,45.851139068603516,-13.519831269959473,-13.11498135305044,-245,153,-7,8,11,12,11,
192,126,-273,-87,734,787.94287109375,21.321882247924805,72.32071685791016,-20.271666457590605,-6.339186781753856,22,24,894,9,7,10,11,
193,126,-227,-111,716,759.2799072265625,19.436504364013672,63.93854904174805,-17.39559775221345,-8.406261750705285,-74,-168,417,7,6,6,7,
194,126,-211,-91,714,750.0653076171875,17.83761978149414,66.66710662841797,-16.338335263184682,-6.968449260204618,-61,-319,-561,11,7,6,6,
