step,tof,accX,accY,accZ,acc,incl,orient,roll,pitch,gyroX,gyroY,gyroZ,mic0,mic1,mic2,mic3,
59,44,-1,-69,804,806.9559936523438,4.903160572052002,0.0,-0.07100237628694762,-4.9051523652749776,-549,-1761,407,5,11,9,9,
60,44,-3,34,735,735.7921142578125,2.656228542327881,0.0,-0.23360921797240738,2.6485069073025858,-608,-1871,-1226,11,12,10,11,
61,40,-20,-18,748,748.4838256835938,2.05757212638855,0.0,-1.5311647305302851,-1.378017085604171,-475,-1837,814,8,13,8,11,
62,40,-37,-19,760,761.1373291015625,3.129998207092285,0.0,-2.7863299337471408,-1.43040275626807,-368,-1937,163,9,7,9,10,
63,40,-18,-49,777,778.7515869140625,3.841007709503174,0.0,-1.3244479125700943,-3.607503529619422,-491,-2137,-95,6,8,9,10,
64,40,-23,6,761,761.3711547851562,1.7864398956298828,0.0,-1.7310919552759252,0.45152517758539756,-569,-1923,-276,6,6,7,6,
65,40,-12,-14,774,774.2196044921875,1.3620882034301758,0.0,-0.8880902519222965,-1.0361202776805052,-605,-2199,-17,4,4,6,8,
66,43,-21,-12,751,751.389404296875,1.8420324325561523,0.0,-1.6015239182549983,-0.9150762615165755,-525,-1922,761,6,6,6,7,
67,43,-29,3,717,717.592529296875,2.325897216796875,0.0,-2.316119823629355,0.23953405113209605,-470,-2390,509,7,7,5,6,
68,43,-20,16,735,735.4461059570312,1.9931752681732178,0.0,-1.558315207463396,1.2465968260718254,-519,-2379,-619,6,8,8,9,
69,43,-7,-19,780,780.2627563476562,1.4844273328781128,0.0,-0.5140266189967927,-1.3953343120804669,-557,-2030,308,10,13,13,15,
70,43,-12,-27,764,764.5711059570312,2.212137222290039,0.0,-0.8992983985435494,-2.023759095375188,-558,-2111,-250,11,12,13,15,
71,43,-10,-5,765,765.0816650390625,0.8346795439720154,0.0,-0.7489057887084746,-0.3744448974673658,-629,-2043,173,13,13,14,15,
72,43,-18,-7,762,762.2446899414062,1.449264407157898,0.0,-1.3531348813235995,-0.5261776017576252,-543,-2179,596,9,12,12,14,
73,43,-15,23,765,765.49267578125,2.053105115890503,0.0,-1.1227954967354539,1.721768698205259,-412,-1881,308,15,15,12,13,
74,43,-14,0,760,760.12890625,1.0527056455612183,0.0,-1.0553292106684,0.0,-532,-2075,-113,13,12,13,12,
75,43,-22,-23,720,720.703125,2.528534412384033,0.0,-1.749268099539862,-1.8288067114196132,-521,-2089,-64,11,10,12,12,
76,49,-5,-7,771,771.0479736328125,0.6366050243377686,0.0,-0.371547439076242,-0.5201699146480768,-529,-2259,-83,14,15,16,15,
77,49,-12,5,778,778.1085815429688,0.9546689987182617,0.0,-0.8836512121849218,0.36817594299578477,-568,-2012,-85,13,14,13,13,
78,49,-21,30,765,765.8759765625,2.738015651702881,0.0,-1.5712233292551367,2.244897762429364,-507,-2039,449,9,17,12,12,
79,49,-34,-31,764,765.3842163085938,3.443847894668579,0.0,-2.5460386050524404,-2.3212591855500735,-548,-1904,571,11,9,12,12,
80,49,-25,-33,759,760.1282958984375,3.1196024417877197,0.0,-1.884751416771533,-2.4882052372669468,-458,-2110,166,14,13,12,10,
81,52,-28,18,756,756.732421875,2.5185210704803467,0.0,-2.1204959830523777,1.362993367158763,-446,-2047,51,13,14,14,13,
82,52,-16,23,762,762.514892578125,2.1031582355499268,0.0,-1.2023368147720397,1.7284944970880793,-600,-1939,67,14,14,17,17,
83,52,-4,-39,801,801.9588623046875,2.7995097637176514,0.0,-0.285780333760804,-2.787446140932625,-514,-1956,-315,19,19,23,19,
84,52,-15,-53,781,782.9400024414062,4.031698703765869,0.0,-1.0977716147231273,-3.8815240483141578,-460,-2037,271,15,14,16,16,
85,52,-34,-33,747,748.5011596679688,3.6267998218536377,0.0,-2.603505682128209,-2.5268815465922416,-455,-2136,230,18,19,16,16,
86,52,-11,4,765,765.0895385742188,0.873940646648407,0.0,-0.8237928493812013,0.2995520798181136,-504,-1871,862,10,15,14,15,
87,52,-3,-15,762,762.1535034179688,1.1474294662475586,0.0,-0.22552907797151042,-1.1277152883386117,-706,-2105,750,10,11,6,7,
88,52,-39,-10,776,777.0437622070312,2.9674758911132812,0.0,-2.8768967007773245,-0.7373762503025059,-596,-2187,374,12,10,14,16,
89,52,-23,-3,755,755.356201171875,1.757062315940857,0.0,-1.7448809388579127,-0.2275585859439247,-532,-2154,-97,9,8,9,8,
90,60,-16,23,782,782.5017700195312,2.0493483543395996,0.0,-1.1716221148258492,1.6843320051113435,-668,-1890,-993,9,9,10,7,
91,60,-40,23,734,735.4488525390625,3.5944716930389404,0.0,-3.1177730812802538,1.7921271404664532,-404,-2168,-173,9,7,9,7,
92,60,-19,-24,745,745.6286010742188,2.350254535675049,0.0,-1.4601608166157327,-1.8445326181544515,-393,-2156,1034,7,10,8,11,
93,60,-27,24,754,754.8648681640625,2.74042010307312,0.0,-2.049792110080898,1.8219558266683686,-603,-1992,1036,7,9,11,14,
94,60,-36,39,764,765.8413696289062,3.9714407920837402,0.0,-2.694302678282637,2.919014858460709,-471,-1996,1065,10,8,10,11,
95,61,-21,-24,798,798.636962890625,2.285905361175537,0.0,-1.506754784470402,-1.7220662506535933,-595,-1864,-252,8,18,14,9,
96,61,-7,-12,804,804.1199951171875,0.987297773361206,0.0,-0.49877569808183353,-0.8550649936267758,-570,-1605,-80,12,16,11,12,
97,61,9,-64,791,793.6359252929688,4.66853666305542,0.0,0.6497602298630637,-4.625440668885088,-591,-1608,-606,11,10,8,9,
98,61,3,10,729,729.0747680664062,0.8178699612617493,0.0,0.2357615898191146,0.7858943912814682,-645,-1878,-179,10,5,9,11,
99,61,-12,17,801,801.270263671875,1.485499620437622,0.0,-0.8581063198307788,1.2156963899896593,-637,-1884,454,8,14,11,12,
100,62,-48,24,785,786.832275390625,3.908334970474243,0.0,-3.4974495098844156,1.7479100690646436,-583,-1888,844,12,18,15,14,
101,62,-15,-73,825,828.3591918945312,5.1592183113098145,11.606512069702148,-1.0375736103802948,-5.05580744131511,-566,-1876,886,10,8,7,7,
102,62,25,-61,813,815.66845703125,4.633312702178955,0.0,1.7563740155778869,-4.288885636226073,-650,-1893,-283,8,12,13,15,
103,62,-16,4,744,744.1828002929688,1.2672618627548218,0.0,-1.231959603312929,0.307967652377255,-555,-2130,-730,9,11,13,10,
104,62,3,-21,780,780.2883911132812,1.55524480342865,0.0,0.22028747345697605,-1.5421947262135727,-718,-2056,-619,12,12,11,10,
105,68,-20,0,753,753.2655639648438,1.5188319683074951,0.0,-1.521442549604117,0.0,-449,-2483,-504,9,10,10,9,
106,68,-36,-44,771,773.0931396484375,4.214616298675537,0.0,-2.669011188698045,-3.2627081865652796,-370,-2009,1090,9,10,11,12,
107,68,-9,-11,735,735.1373901367188,1.1051629781723022,0.0,-0.7014673670011241,-0.8573595818200334,-632,-2299,1314,8,9,9,9,
108,68,26,-28,753,753.9688110351562,2.902334451675415,0.0,1.976190006984174,-2.1282720749641433,-838,-1970,691,6,6,5,7,
109,68,-10,14,767,767.1929321289062,1.2823774814605713,0.0,-0.7468447559331285,1.0456110868859467,-565,-2133,-180,7,7,8,6,
110,71,-30,-11,753,753.6776733398438,2.427267074584961,0.0,-2.281250629297242,-0.8362672723927079,-545,-2156,-818,8,7,8,8,
111,71,-17,36,746,747.0615844726562,3.0522615909576416,0.0,-1.3039250903109714,2.7620844933755593,-511,-1981,-880,7,12,7,7,
112,71,-33,6,768,768.7320556640625,2.4981186389923096,0.0,-2.4603395484010986,0.44720154090767805,-377,-1861,-609,8,6,6,7,
113,71,-14,-46,795,796.4527587890625,3.458601474761963,0.0,-1.0071937303112162,-3.311022933075185,-766,-1717,311,7,10,8,8,
114,71,-15,21,731,731.4553833007812,2.019315242767334,0.0,-1.1750503772433636,1.6451812731655377,-494,-2118,1098,6,9,8,8,
115,72,-16,-21,759,759.4590454101562,1.9895551204681396,0.0,-1.2071754743281995,-1.5845025494995688,-879,-1909,1627,9,11,8,8,
116,72,-39,-30,783,784.54443359375,3.5931875705718994,0.0,-2.8493691038972817,-2.1914533242233594,-441,-1893,1021,6,9,6,7,
117,72,-60,-48,813,816.6229248046875,5.396553993225098,51.336395263671875,-4.213508122789083,-3.3697113153509886,-426,-1940,-828,18,17,13,13,
118,72,-27,-3,759,759.4860229492188,2.04726505279541,0.0,-2.0373147960091473,-0.2263212003583539,-503,-1783,-1625,6,12,7,8,
119,72,6,-14,773,773.1500244140625,1.1262142658233643,0.0,0.44464606545930263,-1.0375537778531598,-502,-1949,-1277,7,11,7,8,
120,78,-27,-57,742,744.67578125,4.856058597564697,0.0,-2.0778508680641767,-4.389906399211678,-448,-2087,946,5,14,11,10,
121,78,-32,8,776,776.7007446289062,2.4313790798187256,0.0,-2.3612493253133895,0.5901556835754158,-747,-1799,1914,8,12,7,9,
122,78,-6,29,739,739.5931396484375,2.2922165393829346,0.0,-0.464821039366659,2.2471864660152736,-551,-2105,1280,11,10,9,11,
123,78,2,11,756,756.0826416015625,0.844645082950592,0.0,0.15155974022085905,0.8336070082828682,-440,-1713,102,18,18,14,16,
124,78,-27,-44,738,739.8033447265625,3.998823881149292,0.0,-2.091541855972716,-3.4096938445522693,-413,-1978,-767,34,42,38,38,
125,80,-15,15,735,735.3060302734375,1.6505765914916992,0.0,-1.1688960022212869,1.1688960022212869,-488,-1982,-151,38,41,43,42,
126,80,-1,8,748,748.04345703125,0.6148980259895325,0.0,-0.07659420951635237,0.612765174709228,-488,-2152,84,17,21,17,19,
127,80,-9,12,759,759.148193359375,1.129561185836792,0.0,-0.679279870681031,0.905722998262585,-393,-2097,-315,13,18,14,13,
128,80,3,-48,832,833.3888549804688,3.305737257003784,0.0,0.2062515075797774,-3.3018442574135007,-709,-1959,480,21,18,17,15,
129,80,0,-39,828,828.91796875,2.6941440105438232,0.0,0.0,-2.6967211637706354,-439,-1931,957,10,12,13,11,
130,81,12,-64,807,809.6227416992188,4.610574245452881,0.0,0.8492529750346602,-4.533913637043207,-726,-2094,513,17,13,14,14,
131,81,-9,3,747,747.0602416992188,0.724976658821106,0.0,-0.690271631809224,0.23008559639105425,-610,-2147,317,10,12,12,11,
132,81,-3,41,769,770.0980224609375,3.0574731826782227,0.0,-0.2232024535761297,3.0518687273297997,-696,-1843,-550,11,13,9,15,
133,81,13,3,803,803.11083984375,0.9492388367652893,0.0,0.9274905034335099,0.2140274200873851,-805,-1801,-1140,9,12,8,8,
134,86,-8,-12,779,779.1334838867188,1.058012843132019,0.0,-0.5883129074585616,-0.8824887465519163,-537,-2029,-301,12,15,9,8,
135,86,-28,11,757,757.5975341796875,2.273153066635132,0.0,-2.1180735727812077,0.8319400555105139,-658,-1683,1749,8,7,10,10,
136,86,-9,-27,732,732.5530395507812,2.2239742279052734,0.0,-0.7039421581930769,-2.11225176735232,-486,-1966,20,10,9,11,10,
137,86,-11,-1,716,716.085205078125,0.8811740279197693,0.0,-0.8801723209017676,-0.08001254445542867,-523,-1971,38,10,11,15,13,
138,86,6,0,774,774.0232543945312,0.44150176644325256,0.0,0.4441444331119283,0.0,-652,-1863,571,7,8,8,7,
139,87,-66,0,770,772.8234252929688,4.896583080291748,0.0,-4.899092453787765,0.0,-565,-1950,7,14,16,13,16,
140,87,9,26,775,775.4882202148438,2.0306332111358643,0.0,0.6649663655783917,1.9213308887303064,-700,-2181,-512,15,14,15,17,
141,87,-27,-49,752,754.0782470703125,4.252251625061035,0.0,-2.0519313371258066,-3.7257044658391623,-393,-2005,-263,22,23,30,25,
142,87,-12,-35,724,724.94482421875,2.922982692718506,0.0,-0.9484594304134093,-2.767289428397215,-595,-2118,1020,16,16,20,17,
143,87,27,-15,762,762.625732421875,2.318568229675293,0.0,2.028923691274629,-1.127016944072238,-711,-1986,1319,16,17,18,16,
144,92,-30,22,766,766.90283203125,2.777912139892578,0.0,-2.2418902785380115,1.6438589045480791,-574,-2034,630,13,21,22,19,
145,92,-16,-1,780,780.1647338867188,1.1748056411743164,0.0,-1.175132271754269,-0.07344063795553928,-723,-1933,155,11,12,13,17,
146,92,-18,-9,782,782.2589111328125,1.4715588092803955,0.0,-1.3185085543875341,-0.6592106358634321,-768,-1575,-980,9,11,11,10,
147,92,9,-31,795,795.6550903320312,2.322564125061035,0.0,0.6481112584565724,-2.232900786405665,-572,-1843,-649,7,11,9,10,
148,92,-17,13,756,756.3028564453125,1.6188971996307373,0.0,-1.2879897153144442,0.9848988636101984,-508,-2279,665,8,12,11,10,
149,96,-9,25,789,789.447265625,1.926189661026001,0.0,-0.653207886821411,1.8147304486121132,-630,-2026,279,7,15,12,15,
150,96,-9,-48,816,817.4600830078125,3.4224345684051514,0.0,-0.6308227637825128,-3.366256391481269,-774,-2035,295,14,16,13,14,
151,96,-27,0,795,795.4583740234375,1.942548394203186,0.0,-1.94514676141429,0.0,-637,-1254,-179,15,13,17,13,
152,96,-30,5,749,749.6172485351562,2.3226802349090576,0.0,-2.2936139526481174,0.382169737051079,-469,-1934,-525,15,19,19,17,
153,96,-51,-11,759,760.791015625,3.929720878601074,0.0,-3.843733138988626,-0.8284476373194193,-375,-1956,278,15,16,19,22,
154,98,-23,-30,767,767.9309692382812,2.8190035820007324,0.0,-1.7163000994371613,-2.238887252725053,-415,-2229,489,15,18,25,16,
155,98,-8,-25,807,807.4267578125,1.8603651523590088,0.0,-0.5676969715600617,-1.7743075851401557,-610,-1761,-144,11,14,14,14,
156,98,-24,-33,765,766.0874633789062,3.050649642944336,0.0,-1.7952568156953903,-2.4688381381041182,-595,-1800,-937,15,17,17,18,
157,98,-40,-26,767,768.4822998046875,3.5566654205322266,0.0,-2.983630718995188,-1.9388535960927928,-415,-1910,167,11,14,19,14,
158,98,-35,-21,758,759.09814453125,3.0797128677368164,0.0,-2.6426931633717654,-1.5852560008844627,-257,-1596,-183,12,17,18,16,
159,100,-10,15,752,752.216064453125,1.370680809020996,0.0,-0.7617155549529863,1.1426154106261004,-581,-1910,487,9,10,12,11,
160,100,-10,-4,750,750.0773315429688,0.8201034665107727,0.0,-0.7638875981154669,-0.3055474354084949,-652,-2147,900,11,10,11,8,
161,100,-18,51,783,784.8656005859375,3.94870924949646,0.0,-1.3141287722194661,3.725663373406931,-630,-1902,-173,16,13,13,14,
162,100,-6,-64,792,794.6043090820312,4.637574672698975,0.0,-0.43264042520266116,-4.6197914876410175,-665,-1928,-180,12,9,13,13,
163,100,-16,-39,761,762.1666259765625,3.168016195297241,0.0,-1.2028862991815767,-2.9331009073026766,-599,-1963,114,15,15,18,20,
164,104,-15,-7,747,747.183349609375,1.2668042182922363,0.0,-1.1503125702687222,-0.536784323225447,-591,-2183,25,17,15,16,14,
165,104,-18,14,754,754.3447265625,1.7296861410140991,0.0,-1.3673084195279068,1.0634222219420033,-761,-2054,1305,12,11,10,12,
166,104,-21,11,784,784.3583374023438,1.7293719053268433,0.0,-1.534190570404911,0.8035539455504879,-718,-2035,232,15,18,21,23,
167,104,-20,-45,807,808.5010986328125,3.4893860816955566,0.0,-1.417477993336438,-3.190648976751195,-651,-1722,444,12,14,17,19,
168,104,-15,-54,830,831.8900146484375,3.860412836074829,0.0,-1.0331693528553494,-3.7218249612366265,-689,-1865,-426,9,9,11,11,
169,108,-23,2,770,770.3460083007812,1.7147685289382935,0.0,-1.710917885405344,0.14875352616886303,-671,-1911,-582,8,10,12,10,
170,108,-9,-17,732,732.252685546875,1.5026507377624512,0.0,-0.7042309404488662,-1.3303000257877322,-660,-1869,502,11,10,12,10,
171,108,3,6,782,782.0287475585938,0.4888432025909424,0.0,0.2197972329393782,0.43959770056813285,-854,-1879,-503,15,13,13,15,
172,108,-50,-53,820,823.2308349609375,5.075300216674805,43.3276252746582,-3.4820771037524842,-3.691283033058254,-595,-1914,-618,14,14,14,19,
173,110,-14,21,740,740.4302978515625,1.9508063793182373,0.0,-1.0834088471548422,1.625234367175121,-698,-1780,515,25,30,32,30,
174,110,-27,0,753,753.48388671875,2.0509536266326904,0.0,-2.053550563510988,0.0,-521,-1949,-160,19,19,19,20,
175,110,-18,-26,733,733.6818237304688,2.467716693878174,0.0,-1.4058240286513959,-2.0308561844033655,-471,-1931,596,17,19,20,21,
176,110,-26,5,771,771.4544677734375,1.9641871452331543,0.0,-1.9313808950910032,0.371351666556331,-694,-2178,1009,14,19,17,16,
177,110,-7,-24,777,777.402099609375,1.8402564525604248,0.0,-0.5159181905973476,-1.7691195602712095,-843,-2280,-71,25,18,23,15,
178,112,-20,41,767,768.3554077148438,3.401150941848755,0.0,-1.491555926683937,3.0587970573159176,-599,-1860,-946,20,25,24,20,
179,112,25,-12,803,803.4786987304688,1.97527277469635,0.0,1.7830288905144995,-0.8557475492765624,-892,-1703,-917,14,19,24,20,
180,112,-27,-13,742,742.6048583984375,2.310119152069092,0.0,-2.083647898980023,-1.0030679951319093,-418,-1633,420,17,15,17,17,
181,112,-21,-26,810,810.689208984375,2.3601653575897217,0.0,-1.4843493074635419,-1.8378754019574244,-842,-1925,-206,16,15,13,16,
182,112,-10,50,753,754.7244262695312,3.871389389038086,0.0,-0.7591837773476882,3.798589929518925,-493,-1789,1360,12,20,20,23,
183,114,-18,-3,794,794.2096557617188,1.3139680624008179,0.0,-1.298665052789993,-0.2164261577019104,-626,-1944,689,9,9,10,10,
184,114,-20,-46,803,804.5651245117188,3.571808338165283,0.0,-1.424413809019786,-3.2776016117943514,-580,-1952,-959,8,7,9,9,
185,114,-19,-96,793,799.015625,7.032712459564209,11.190131187438965,-1.3625796170684374,-6.900634644706998,-609,-1935,40,15,7,8,8,
186,114,-15,50,729,730.8666381835938,4.093254089355469,0.0,-1.1759971363004134,3.9227791881615555,-671,-1616,-796,12,12,10,9,
187,114,-10,38,757,758.0191040039062,2.9688282012939453,0.0,-0.7558838474027805,2.873479707278257,-766,-2221,608,10,12,8,9,
188,123,9,-6,768,768.076171875,0.8042774796485901,0.0,0.6713836960337524,-0.44758344005015194,-968,-1633,745,17,9,11,12,
189,123,9,15,801,801.1909790039062,1.2484509944915771,0.0,0.6436328772890006,1.0727615774572121,-802,-1733,475,8,10,12,12,
190,123,-4,25,773,773.4144897460938,1.8733292818069458,0.0,-0.29632769702254064,1.85236251993562,-695,-1681,77,8,7,11,8,
191,123,-35,-28,765,766.3119506835938,3.3506062030792236,0.0,-2.6177983489063092,-2.0939762449823647,-594,-2053,-369,9,8,9,11,
192,123,-26,-48,729,731.041015625,4.279935359954834,0.0,-2.03819542860031,-3.7647371725091157,-450,-1669,-373,14,9,14,10,
193,125,-1,-4,724,724.01171875,0.32364335656166077,0.0,-0.0791365589065399,-0.3165477453313383,-589,-1797,-622,11,10,11,13,
194,125,19,1,744,744.2432250976562,1.4622899293899536,0.0,1.462879388815238,0.07698531029726839,-448,-2280,-912,9,10,12,11,
195,125,-40,48,748,750.6051025390625,4.772433757781982,0.0,-3.054758552382254,3.6664756957054867,-418,-1967,110,10,12,10,11,
196,125,-6,5,721,721.0422973632812,0.6179990768432617,0.0,-0.4767801334931089,0.3973153767927382,-709,-2046,737,13,13,10,12,
197,125,-28,-33,785,786.1920776367188,3.1530439853668213,0.0,-2.041003961643637,-2.405667012512209,-516,-2010,1328,14,16,16,15,
198,125,-27,-15,717,717.6649780273438,2.464076042175293,0.0,-2.156091346274739,-1.1976330512064701,-727,-2317,-922,17,16,19,21,
199,125,5,39,749,750.0313110351562,3.0024542808532715,0.0,0.3819587356080874,2.9806002459069214,-667,-1916,661,16,16,15,16,
