step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.0062,9999999999,-0.01,-0.3188748571428571,-2.0407990859183655e-12,0.04982419642857142,-0.2190506607163265,2.2190506607163263,1.7809493392836735
1,0.0062,9999999999,-0.01,-0.3091319999999999,-4.01924388611621e-12,-0.0015223214285714404,-0.2606543214325906,2.2606543214325905,1.7393456785674095
2,0.0062,9999999999,-0.01,-0.28964628571428563,-5.8729801148730115e-12,-0.003044642857142853,-0.24269092857730146,2.2426909285773013,1.7573090714226987
3,0.0062,9999999999,-0.01,-0.3233742857142856,-7.9425755436514e-12,0.005269999999999999,-0.2681042857222282,2.268104285722228,1.7318957142777718
4,0.0062,9999999999,-0.01,-0.31267485714285714,-9.943694629565797e-12,-0.0016717857142857042,-0.2643466428670866,2.2643466428670864,1.7356533571329134
5,0.0062,9999999999,-0.01,-0.3543034285714286,-1.2211236572649695e-11,0.006504464285714293,-0.2977989642979256,2.2977989642979257,1.7022010357020745
6,0.0062,9999999999,-0.01,-0.3144462857142856,-1.4223692801422369e-11,-0.006227678571428587,-0.2706739642999379,2.270673964299938,1.7293260357000622
7,0.0062,9999999999,-0.01,-0.3171034285714286,-1.625315474448246e-11,0.00041517857142858716,-0.2666882500162532,2.2666882500162533,1.7333117499837467
8,0.0062,9999999999,-0.01,-0.3029319999999999,-1.8191919544676332e-11,-0.002214285714285734,-0.25514628573247755,2.2551462857324776,1.7448537142675224
9,0.0062,9999999999,-0.01,-0.31267485714285714,-2.0193038630590732e-11,0.0015223214285714404,-0.2611525357344787,2.2611525357344786,1.7388474642655214
10,0.0062,9999999999,-0.01,-0.31001771428571434,-2.2177152002217712e-11,-0.0004151785714285596,-0.2604328928793201,2.26043289287932,1.73956710712068
11,0.0062,9999999999,-0.01,-0.30736057142857137,-2.4144259659557282e-11,-0.00041517857142858716,-0.2577757500241442,2.257775750024144,1.7422242499758558
12,0.0062,9999999999,-0.01,-0.3109034285714286,-2.6134041602613404e-11,0.0005535714285714404,-0.26034985716899123,2.260349857168991,1.7396501428310087
13,0.0062,9999999999,-0.01,-0.3171034285714286,-2.8163503545673494e-11,0.00096875,-0.2661346785995921,2.266134678599592,1.7338653214004078
14,0.0062,9999999999,-0.01,-0.30824628571428564,-3.0136279774442197e-11,-0.0013839285714285872,-0.25963021431585054,2.2596302143158504,1.7403697856841496
15,0.0062,9999999999,-0.01,-0.30824628571428564,-3.21090560032109e-11,-0.0,-0.2582462857463947,2.2582462857463947,1.7417537142536053
16,0.0062,9999999999,-0.01,-0.31267485714285714,-3.41101750891253e-11,0.0006919642857142936,-0.26198289289125304,2.261982892891253,1.738017107108747
17,0.0062,9999999999,-0.01,-0.28344628571428565,-3.592423131787813e-11,-0.004566964285714294,-0.23801325003592416,2.238013250035924,1.7619867499640758
18,0.0062,9999999999,-0.01,-0.3233034285714286,-3.799337326094219e-11,0.006227678571428587,-0.2670757500379934,2.267075750037993,1.7329242499620066
19,0.0062,9999999999,-0.01,-0.31267485714285714,-3.999449234685659e-11,-0.0016607142857142936,-0.26433557146856596,2.264335571468566,1.735664428531434
20,0.0062,9999999999,-0.01,-0.30381771428571436,-4.1938925718479605e-11,-0.0013839285714285596,-0.25520164289908187,2.255201642899082,1.744798357100918
