step,tof,accX,accY,accZ,acc,incl,orient,roll,pitch,gyroX,gyroY,gyroZ,mic0,mic1,mic2,mic3,
20,30,-253,-116,699,752.3735961914062,21.70926856994629,65.36524963378906,-19.64973089938615,-8.869168198828188,-173,337,-717,10,10,11,9,
21,30,-213,-110,746,783.5719604492188,17.812667846679688,62.683258056640625,-15.773315956775852,-8.06999603926376,-96,254,321,11,11,11,15,
22,30,-210,-146,710,754.662841796875,19.808624267578125,55.18782043457031,-16.15697778241345,-11.155001626763175,-47,-4,1701,12,19,15,16,
23,30,-225,-99,738,777.8624267578125,18.420045852661133,66.24715423583984,-16.81331269728106,-7.311971711784059,117,-97,5,7,10,10,9,
24,30,-224,-66,747,782.6499633789062,17.357707977294922,73.57962799072266,-16.6310175880651,-4.837434206465168,-98,-67,-20,7,9,9,5,
25,27,-260,-81,680,732.5032348632812,21.823015213012695,72.69300842285156,-20.7902105303605,-6.3487346850015305,-99,-56,-824,10,10,7,6,
26,27,-211,-125,715,755.890869140625,18.930004119873047,59.35322570800781,-16.20893318512569,-9.518600655129497,33,-84,-694,9,10,9,7,
27,27,-240,-126,728,776.826904296875,20.420333862304688,62.297054290771484,-17.995912498847535,-9.334516570483776,-26,-189,789,8,9,7,10,
28,27,-229,-90,744,783.6306762695312,18.297632217407227,68.5412368774414,-16.991480649189427,-6.5949747943778885,-49,-137,134,7,11,5,5,
29,27,-224,-98,728,767.9609375,18.56256866455078,66.36727142333984,-16.95865198601143,-7.3315430732097635,-84,-651,-47,7,7,6,8,
30,26,-202,-82,719,751.3248291015625,16.86575698852539,67.9024658203125,-15.596346957904426,-6.265774029357002,-34,-82,123,7,8,8,8,
31,26,-213,-121,723,763.3734130859375,18.71548843383789,60.39663314819336,-16.20200099216484,-9.12024527914259,151,-225,260,8,9,10,9,
32,26,-216,-98,741,778.03662109375,17.747581481933594,65.59265899658203,-16.118322804876687,-7.23608702691194,40,288,502,8,7,11,12,
33,26,-218,-93,739,776.0760498046875,17.77969741821289,66.89330291748047,-16.313945621757338,-6.882500437505199,99,-567,-337,8,12,8,7,
34,26,-221,-79,769,804.0167846679688,16.969810485839844,70.32652282714844,-15.954260100183403,-5.63878971279336,185,-241,-846,8,9,9,8,
35,30,-225,-132,743,787.4630126953125,19.343727111816406,59.59772491455078,-16.6023519099018,-9.64987174843309,155,-248,29,6,8,9,8,
36,30,-221,-123,782,821.8843994140625,17.920677185058594,60.89787673950195,-15.598479264560662,-8.606996387116455,248,123,409,8,10,10,10,
37,30,-230,-87,731,771.2522583007812,18.590553283691406,69.27706146240234,-17.350502515852494,-6.476954127953499,163,-62,421,8,10,8,7,
38,30,-222,-63,722,757.982177734375,17.722820281982422,74.15380096435547,-17.030628387229093,-4.767662256790485,-131,-114,170,7,11,9,7,
39,30,-216,-79,757,791.16748046875,16.897798538208008,69.9072265625,-15.84371136337932,-5.730673055288831,-256,-122,276,7,11,10,10,
40,31,-241,-119,758,804.2424926757812,19.52188491821289,63.7175178527832,-17.437234777746088,-8.509032310334584,-157,-57,-72,5,17,8,8,
41,31,-202,-129,744,781.6527099609375,17.85402488708496,57.433528900146484,-14.976733316742314,-9.499263286541323,173,-99,5,6,8,7,8,
42,31,-183,-100,738,766.8983154296875,15.77676010131836,61.34217834472656,-13.80531583519567,-7.492440777794126,-191,-150,344,6,9,6,8,
43,31,-160,-150,702,735.4617309570312,17.347579956054688,46.84367752075195,-12.565196819723075,-11.768244796122806,-338,202,649,11,12,11,11,
44,31,-231,-119,738,782.410400390625,19.395092010498047,62.741207122802734,-17.17201828001998,-8.748302098485606,26,-276,272,10,15,16,13,
45,35,-194,-108,720,753.4586791992188,17.13673973083496,60.89175796508789,-14.92054383681232,-8.241104985147192,-215,-367,-49,7,9,9,8,
46,35,-235,-84,697,740.3309936523438,19.69788932800293,70.32749938964844,-18.50730616938369,-6.514967386169844,-75,-70,291,6,10,6,9,
47,35,-214,-81,729,764.0667724609375,17.423744201660156,69.26484680175781,-16.264993817116036,-6.085456900774453,-151,71,517,6,9,7,6,
48,35,-209,-127,748,786.9650268554688,18.103191375732422,58.71123504638672,-15.40125472758688,-9.286974385261647,109,-211,521,6,8,5,4,
49,35,-234,-149,702,754.8251342773438,21.560564041137695,57.50934600830078,-18.059566211058083,-11.384766823092127,-281,-331,371,10,13,9,7,
50,39,-228,-90,714,754.9039916992188,18.94554901123047,68.45573425292969,-17.579280281249382,-6.847115392735669,-270,-384,84,11,14,10,10,
51,39,-228,-60,745,781.4147338867188,17.558351516723633,75.25334930419922,-16.964460616173714,-4.403722625897988,-147,-12,279,6,7,6,6,
52,39,-222,-144,771,815.144775390625,18.940502166748047,57.02695846557617,-15.803811733326462,-10.175026149440608,-384,2,-147,6,15,7,6,
53,39,-236,-129,780,825.06787109375,19.02284812927246,61.33503341674805,-16.62084937204611,-8.995145045792924,-128,312,-944,7,11,8,10,
54,39,-214,-114,692,733.2503051757812,19.30791473388672,61.95183181762695,-16.968818893677856,-8.944180393632672,1,-164,1233,9,8,9,9,
55,47,-228,-81,738,776.6524047851562,18.150136947631836,70.43851470947266,-17.071664996222424,-5.98647841486923,28,-257,1033,5,10,7,7,
56,47,-212,-114,762,799.114501953125,17.52860450744629,61.72800064086914,-15.384401873547999,-8.201676948967627,-281,94,49,6,6,6,5,
57,47,-248,-113,765,812.0948486328125,19.6063289642334,65.50047302246094,-17.78121106020544,-7.998450061180072,-201,56,-783,7,10,7,6,
58,47,-215,-97,717,754.7999877929688,18.207326889038086,65.71350860595703,-16.54950465045426,-7.383549563243283,54,-3,-798,7,6,6,7,
59,43,-259,-87,723,772.9029541015625,20.69951820373535,71.4292221069336,-19.578635919946304,-6.463061825054146,120,-46,-21,10,9,9,6,
60,43,-236,-159,675,732.53125,22.85719871520996,56.02705764770508,-18.794242390605294,-12.536152421577718,-7,-295,486,9,11,14,12,
61,43,-206,-100,755,788.9619750976562,16.870223999023438,64.10294342041016,-15.135494827401118,-7.281759197761305,97,-215,611,7,7,8,9,
62,43,-216,-113,752,790.5245361328125,17.958776473999023,62.38029098510742,-15.856937295592447,-8.218184994131475,-171,17,235,9,12,6,4,
63,43,-222,-66,737,772.5341186523438,17.44324493408203,73.43978881835938,-16.700324242995748,-4.9009312656930275,-106,-80,-106,7,9,5,8,
64,45,-216,-165,761,808.0853881835938,19.653409957885742,52.620426177978516,-15.50357393549981,-11.781872427904368,-23,-48,210,8,7,10,9,
65,45,-202,-118,715,752.2984619140625,18.11541175842285,59.70475769042969,-15.575648933609697,-9.0242589539916,-32,-183,-267,10,13,10,8,
66,45,-219,-103,732,770.9695434570312,18.292699813842773,64.8080825805664,-16.502544318249438,-7.677557896586042,-96,-302,293,11,9,7,8,
67,45,-207,-62,723,754.6005859375,16.637853622436523,73.32300567626953,-15.921334846872215,-4.712887218817908,-157,58,202,7,13,9,7,
68,45,-203,-76,755,785.4998168945312,16.016569137573242,69.47163391113281,-14.977171643140041,-5.552263296641775,-87,-128,730,7,9,9,8,
69,46,-234,-159,782,831.6014404296875,19.886791229248047,55.800724029541016,-16.342870396267863,-11.022668647511892,-47,27,1337,7,10,6,7,
70,46,-220,-122,710,753.2489624023438,19.50788116455078,60.98612594604492,-16.98181131766303,-9.320972732718923,-20,-358,-388,10,10,9,7,
71,46,-237,-102,708,753.5496215820312,20.02126693725586,66.7105941772461,-18.33132481261274,-7.7794010861279155,-148,-211,-236,8,7,7,9,
72,46,-197,-72,753,781.6661987304688,15.562764167785645,69.92029571533203,-14.597417882158187,-5.285059189459185,-232,-166,-151,7,6,7,10,
73,46,-179,-145,766,799.8887329101562,16.73554229736328,50.98678970336914,-12.931214092505934,-10.444046010132363,-219,-127,-658,6,6,9,10,
74,44,-234,-115,760,803.4805297851562,18.93335723876953,63.824615478515625,-16.93178447591242,-8.228850119877084,-290,124,406,7,9,7,9,
75,44,-222,-139,743,787.8159790039062,19.416709899902344,57.94463348388672,-16.367168031530436,-10.16230190169397,-75,3,1038,8,7,9,8,
76,44,-237,-105,725,769.9473876953125,19.67203712463379,66.10147857666016,-17.927495170862358,-7.838018548011913,15,27,610,9,11,8,8,
77,44,-213,-123,704,745.7305297851562,19.256298065185547,59.991539001464844,-16.59626932554298,-9.493687344979746,-22,69,271,9,10,11,8,
78,44,-228,-114,729,772.282958984375,19.271276473999023,63.431514739990234,-17.171243963047164,-8.488696112745789,-150,-94,15,7,7,8,8,
79,52,-200,-166,772,814.5796508789062,18.60513687133789,50.303504943847656,-14.212885826172494,-11.758447061678037,-14,124,-1454,6,6,6,9,
80,52,-241,-62,749,789.256591796875,18.376413345336914,75.56977844238281,-17.77925959584072,-4.505508049981162,1,123,-1104,6,6,8,8,
81,52,-240,-103,683,731.23046875,20.924034118652344,66.7692642211914,-19.16040193902786,-8.097524828624843,132,129,1279,9,9,8,12,
82,52,-216,-191,729,783.9502563476562,21.57782554626465,48.51110076904297,-15.993463316795687,-14.10135263103042,56,-114,901,10,9,12,11,
83,52,-201,-88,713,745.9986572265625,17.103153228759766,66.3523178100586,-15.630796472340942,-6.774537507316242,-2,-60,343,6,8,7,7,
84,52,-228,-47,731,767.1727294921875,17.662433624267578,78.34918975830078,-17.28921378923825,-3.5123628714167623,-166,-311,780,7,6,9,10,
85,52,-194,-86,792,819.9365844726562,14.997228622436523,66.08898162841797,-13.686172164667617,-6.02060781890853,-388,24,-256,8,7,9,8,
86,52,-225,-104,708,750.1366577148438,19.293216705322266,65.18919372558594,-17.45432064491972,-7.969237862578733,102,316,-1522,9,11,9,7,
87,52,-184,-106,733,763.138916015625,16.154029846191406,60.0507698059082,-13.95202997082835,-7.984199377927329,71,-451,500,6,8,7,8,
88,52,-217,-81,723,759.1962890625,17.76156997680664,69.52754974365234,-16.608383449428707,-6.124645779017986,-137,-147,1425,6,6,9,7,
89,57,-241,-60,741,781.5126342773438,18.52719497680664,76.01664733886719,-17.961407928801364,-4.403169921673693,-110,-166,201,10,11,7,7,
90,57,-226,-156,779,825.986083984375,19.41645050048828,55.380340576171875,-15.879336942785134,-10.886564163778946,49,30,976,10,7,9,11,
91,57,-217,-196,792,844.2564697265625,20.262468338012695,47.90693664550781,-14.893958749369618,-13.42409312585018,-112,-58,457,10,9,8,11,
92,57,-207,-102,714,750.3659057617188,17.908798217773438,63.76463317871094,-16.013593609475457,-7.812613565293076,33,29,-952,9,7,11,9,
93,57,-273,-96,751,804.82666015625,21.071434020996094,70.62263488769531,-19.82835215833547,-6.85057070532145,2,-93,-330,8,6,8,7,
94,56,-209,-75,749,781.2214965820312,16.510883331298828,70.25615692138672,-15.517326291827905,-5.509080409207157,-18,164,-408,12,7,7,9,
95,56,-239,-149,760,810.5072631835938,20.331695556640625,58.05570983886719,-17.15016590162879,-10.5932467050143,-351,-91,-333,8,9,9,9,
96,56,-233,-170,761,813.8242797851562,20.755064010620117,53.88127517700195,-16.636725916385295,-12.057328685744576,-215,101,1386,9,7,10,9,
97,56,-264,-85,725,776.2383422851562,20.932147979736328,72.14983367919922,-19.88307126842755,-6.28663458792381,69,-63,153,13,7,9,8,
98,66,-234,-88,703,746.1293334960938,19.57425880432129,69.38704681396484,-18.277436774935435,-6.773345376276682,14,17,356,8,8,7,7,
99,66,-219,-139,717,762.4768676757812,19.886436462402344,57.59296417236328,-16.69170343426445,-10.503792504090633,120,-229,187,7,7,8,7,
100,66,-201,-113,733,768.413330078125,17.460329055786133,60.65225601196289,-15.163714600292385,-8.45637189159149,-100,-260,-323,10,11,7,10,
101,66,-243,-83,759,801.2608642578125,18.689538955688477,71.13848114013672,-17.6542342026467,-5.945748527561059,-107,-306,-216,8,4,7,8,
102,66,-226,-106,743,783.8118286132812,18.568559646606445,64.86878204345703,-16.758271601371558,-7.772297979285905,-71,51,-420,8,8,10,13,
103,66,-216,-133,765,805.9590454101562,18.34267234802246,58.374114990234375,-15.54550916865257,-9.498442193951341,18,183,934,9,8,11,9,
104,66,-213,-138,773,813.5982055664062,18.17430877685547,57.057682037353516,-15.1768943453418,-9.765545475057348,-119,-41,1273,10,6,7,9,
105,66,-231,-66,699,739.13330078125,18.96554946899414,74.05148315429688,-18.211658422154326,-5.122979760970079,-95,-311,-62,9,8,11,11,
106,66,-184,-88,702,731.0294189453125,16.198646545410156,64.4366226196289,-14.578123930775721,-6.913929702190543,-501,-385,-821,8,9,13,10,
107,66,-225,-111,786,825.0709228515625,17.70090103149414,63.737911224365234,-15.825224324917414,-7.7316679820757255,-341,159,136,6,5,9,10,
108,75,-205,-174,779,824.1007080078125,19.041112899780273,49.672210693359375,-14.403910944643274,-12.189122959338102,-140,-290,-802,9,6,10,8,
109,75,-190,-95,693,724.826904296875,17.03980827331543,63.431514739990234,-15.196579069014685,-7.531184006832344,-145,-56,342,8,7,7,9,
110,75,-230,-63,719,757.5156860351562,18.347126007080078,74.67855834960938,-17.675404377781057,-4.770605206675942,-137,-281,1004,8,6,9,8,
111,75,-232,-111,754,796.6561279296875,18.832225799560547,64.42788696289062,-16.930844361562148,-8.0092161303381,-21,-133,440,15,13,10,11,
112,75,-231,-176,768,821.0730590820312,20.711355209350586,52.69229507446289,-16.340145486224493,-12.377609339107636,-250,-175,377,9,9,10,9,
113,70,-219,-120,735,776.26416015625,18.763479232788086,61.27616882324219,-16.38680173581879,-8.892818767444988,-166,-41,-370,7,8,10,11,
114,70,-282,-97,727,785.7874755859375,22.301504135131836,71.01502227783203,-21.031161818431617,-7.090852321815517,221,263,-490,7,7,12,9,
115,70,-267,-96,689,745.1348876953125,22.380142211914062,70.2206802368164,-20.997326362984275,-7.402319017146895,128,-129,200,8,6,10,10,
116,70,-243,-121,708,758.2572021484375,20.975624084472656,63.525909423828125,-18.691455458844388,-9.182313177904536,144,-133,-311,7,5,9,7,
117,70,-228,-92,705,746.6411743164062,19.223621368408203,68.02218627929688,-17.780279784279088,-7.077887867266392,-64,-255,-278,8,4,7,6,
118,78,-218,-87,735,771.5685424804688,17.70851707458496,68.2406234741211,-16.411938001711896,-6.474287545614564,-287,266,889,12,9,13,9,
119,78,-253,-93,726,774.4249267578125,20.367055892944336,69.81388092041016,-19.068238353423094,-6.897245190789185,-102,-85,245,10,11,11,14,
120,78,-216,-104,708,747.4864501953125,18.704313278198242,64.28662109375,-16.796208531885753,-7.997677263828795,287,-286,-72,8,8,7,11,
121,78,-227,-100,735,775.72802734375,18.646583557128906,66.2217788696289,-17.015375823212405,-7.406676798240657,-15,-353,-228,6,8,6,6,
122,78,-229,-66,723,761.2660522460938,18.241561889648438,73.91938018798828,-17.506540982384834,-4.973655180040806,-2,-187,-389,6,6,6,6,
123,78,-213,-108,759,795.6846313476562,17.46379852294922,63.10961151123047,-15.527092660017548,-7.8009599343117815,-11,59,180,5,5,7,6,
124,78,-215,-215,828,882.0623779296875,20.16204833984375,44.99601745605469,-14.107793860520706,-14.107793860520706,-23,-705,80,11,7,8,7,
125,78,-238,-137,819,863.8136596679688,18.534421920776367,60.070430755615234,-15.993147753992032,-9.125587933243983,-55,-207,485,15,9,10,14,
126,78,-196,-75,718,748.040771484375,16.290590286254883,69.05722045898438,-15.189825166640944,-5.754252860970018,-169,-30,607,7,6,7,10,
127,78,-234,-87,730,771.5082397460938,18.87787437438965,69.60186767578125,-17.656037350205054,-6.474795472241454,74,269,14,9,7,10,11,
128,86,-201,-138,765,802.9134521484375,17.675485610961914,55.52410888671875,-14.497532902994605,-9.89679923456063,-215,-290,-339,7,5,7,8,
129,86,-222,-141,803,844.9698486328125,18.132139205932617,57.5753288269043,-15.232188358426413,-9.605875980215705,-113,85,-618,10,7,8,11,
130,86,-182,-111,720,750.8961181640625,16.4908504486084,58.6178092956543,-14.02687920681339,-8.500808926283549,-143,-80,-46,9,5,7,9,
131,86,-222,-87,723,761.3028564453125,18.249956130981445,68.59690856933594,-16.954092152596832,-6.561970466672843,-301,110,280,9,7,8,8,
132,86,-238,-176,739,796.0784912109375,21.826580047607422,53.51350021362305,-17.39547843559559,-12.77269310652702,28,-237,367,10,11,11,9,
133,85,-237,-114,750,794.7735595703125,19.32146644592285,64.30845642089844,-17.34941170203618,-8.24678458530104,-132,-159,515,12,9,7,9,
134,85,-207,-71,715,747.7399291992188,17.015464782714844,71.06507110595703,-16.07135158915078,-5.448603183419222,-69,-246,-57,7,8,5,6,
135,85,-233,-96,774,813.9907836914062,18.032299041748047,67.60417938232422,-16.633224368821775,-6.773082029077923,73,-205,-220,12,7,8,10,
136,85,-198,-158,787,826.762939453125,17.839832305908203,51.407047271728516,-13.856337327382802,-11.017381088470417,-388,-89,-163,7,8,9,8,
137,85,-231,-199,792,848.6613159179688,21.053203582763672,49.25217056274414,-15.794828407436306,-13.561382204256775,120,-273,773,12,6,6,10,
138,87,-213,-120,772,809.7857666015625,17.569820404052734,60.600425720214844,-15.25007805783434,-8.521894855532784,40,-32,-119,7,7,7,8,
139,87,-202,-69,747,776.9002685546875,15.945409774780273,71.13743591308594,-15.070515416422552,-5.095409276822748,-55,-91,-495,6,8,7,8,
140,87,-241,-171,705,764.4259033203125,22.73916244506836,54.63894271850586,-18.37706978987348,-12.926285295055049,36,-261,-223,5,8,6,6,
141,87,-236,-163,762,814.1922607421875,20.624418258666992,55.36433029174805,-16.849445055330083,-11.548562361393012,84,-286,585,13,7,9,8,
142,87,-224,-89,712,751.6920776367188,18.70038604736328,68.32772064208984,-17.33717919825199,-6.799744646534626,124,-367,35,10,7,9,12,
143,90,-218,-63,714,749.1922607421875,17.628957748413086,73.87806701660156,-16.916639850151967,-4.8237309982781555,-42,-122,793,8,5,7,11,
144,90,-219,-93,765,801.1460571289062,17.274473190307617,66.98780059814453,-15.864209121411339,-6.666135272072618,-41,251,233,7,6,6,6,
145,90,-222,-150,748,794.5363159179688,19.704891204833984,55.95040512084961,-16.224889720412932,-10.882140502543923,-98,-316,-135,6,6,8,5,
146,90,-213,-113,727,765.94189453125,18.34660530090332,62.049835205078125,-16.14618190421729,-8.483858157483965,-99,-83,-880,7,5,7,6,
147,90,-255,-78,679,729.4861450195312,21.4393310546875,72.98889923095703,-20.460474841179618,-6.138061442650838,37,13,529,23,12,15,16,
148,97,-234,-141,733,782.2570190429688,20.438966751098633,58.924766540527344,-17.405622477018294,-10.38418621238964,169,-529,304,8,6,7,12,
149,97,-240,-85,680,726.1026000976562,20.524995803833008,70.49432373046875,-19.30105653763507,-6.722649957894069,398,133,-22,8,8,9,9,
150,97,-251,-63,729,773.5703125,19.542129516601562,75.90699005126953,-18.933440531071867,-4.671374123524541,-274,-32,161,6,6,6,7,
151,97,-188,-96,725,755.10595703125,16.23137092590332,62.945953369140625,-14.41667004146486,-7.3040358655722475,15,85,-149,8,6,9,7,
152,97,-249,-173,767,824.75390625,21.567163467407227,55.20555114746094,-17.572252610133557,-12.108261105222782,538,64,-434,10,10,9,9,
153,99,-228,-147,814,858.0145874023438,18.429479598999023,57.18501281738281,-15.410319382550162,-9.864910618342709,-225,125,875,9,10,8,10,
154,99,-225,-110,776,815.4146118164062,17.88506317138672,63.943084716796875,-16.017637060798233,-7.75287769194922,-274,-273,-1121,7,7,8,7,
155,99,-231,-119,734,778.6385498046875,19.492847442626953,62.741207122802734,-17.25780508506109,-8.791014846880802,-76,-213,-130,6,5,6,5,
156,99,-233,-114,710,755.900146484375,20.067359924316406,63.92543411254883,-17.953303874007315,-8.674077329420596,-94,-261,729,5,6,8,8,
157,99,-228,-135,720,767.2085571289062,20.202245712280273,59.36644744873047,-17.288380570086154,-10.134679132977295,-47,-340,45,8,8,6,7,
158,103,-243,-98,756,800.1181030273438,19.113386154174805,68.0328598022461,-17.68028014606734,-7.035362751657627,-134,-40,492,9,7,8,8,
159,103,-250,-89,724,771.1011352539062,20.127466201782227,70.40103912353516,-18.91782149212058,-6.627813490281645,39,41,-327,7,7,6,4,
160,103,-236,-118,701,749.0133666992188,20.6242618560791,63.431514739990234,-18.365713780232195,-9.064171584827331,191,-130,419,8,10,5,7,
161,103,-183,-120,732,764.0111083984375,16.642169952392578,56.74199295043945,-13.858525346499583,-9.036624168106068,-345,126,-1477,9,6,7,8,
162,103,-193,-81,780,807.59521484375,15.01889419555664,67.22940826416016,-13.826412733922341,-5.756317850441602,-676,-137,-869,6,8,9,7,
163,103,-237,-104,723,767.9284057617188,19.693927764892578,66.30389404296875,-17.97623734078221,-7.783444708542596,21,-263,684,6,8,9,8,
164,103,-260,-94,726,776.8603515625,20.845470428466797,70.11988830566406,-19.553109737158014,-6.94981133668167,209,241,1375,6,8,10,10,
165,103,-222,-143,739,784.763671875,19.661476135253906,57.20899963378906,-16.432628568330387,-10.49912249213715,53,-288,88,7,6,8,14,
166,103,-243,-122,765,811.8854370117188,19.5648136138916,63.3372802734375,-17.415762716696264,-8.642429005950513,3,268,140,8,6,7,7,
167,108,-241,-167,760,814.5980834960938,21.094478607177734,55.276451110839844,-17.208599780096137,-11.830030660404752,-10,-74,-139,8,5,6,9,
168,108,-227,-102,735,775.9884033203125,18.703466415405273,65.80038452148438,-17.009493007016893,-7.553116548257881,36,-134,-927,6,10,8,7,
169,108,-216,-90,746,781.8388671875,17.413082122802734,67.37681579589844,-16.037817296476714,-6.610156295960488,-114,-188,25,4,7,6,9,
170,108,-236,-153,763,813.1875610351562,20.232770919799805,57.04082107543945,-16.87088515694089,-10.84475111058195,-151,-44,259,5,7,7,9,
171,108,-252,-162,786,841.1563720703125,20.862041473388672,57.26115798950195,-17.43283431531021,-11.104090315888794,-194,146,801,8,6,8,13,
172,113,-214,-87,697,734.28466796875,18.334775924682617,67.87288665771484,-16.944192204692392,-6.804540445489367,-159,-37,957,8,8,10,12,
173,113,-242,-103,704,751.5244750976562,20.483152389526367,66.94110107421875,-18.784654585001263,-7.877453288059885,48,15,586,7,7,9,11,
174,113,-210,-124,699,740.3222045898438,19.231496810913086,59.43560028076172,-16.47878288735935,-9.642183571464967,45,-301,-259,8,6,8,8,
175,113,-222,-94,720,759.2891235351562,18.510221481323242,67.04773712158203,-17.000421319931128,-7.111462910622048,-17,-286,-1085,8,9,6,6,
176,113,-232,-97,714,756.98681640625,19.3995304107666,67.30670166015625,-17.84712215332204,-7.3621013007366365,-5,-325,-528,8,6,5,10,
177,112,-237,-108,717,762.838134765625,19.9613037109375,65.498046875,-18.100329979054013,-8.139085475984633,67,-330,420,7,6,7,7,
178,112,-212,-126,726,766.7437744140625,18.76016616821289,59.271751403808594,-16.051062694284738,-9.458390573201278,-26,-79,956,5,6,8,8,
179,112,-210,-107,723,760.4459228515625,18.053152084350586,62.99662399291992,-16.030782477796578,-8.088754449479236,-2,-174,767,7,7,6,7,
180,112,-222,-93,717,756.3213500976562,18.554494857788086,67.2669448852539,-17.06917221127563,-7.063171624033048,-18,-295,351,8,8,9,8,
181,112,-219,-78,746,781.384033203125,17.306446075439453,70.3926773071289,-16.27643426139035,-5.728970912110464,-137,122,-174,5,9,6,4,
182,121,-213,-120,729,768.9017944335938,18.537256240844727,60.600425720214844,-16.082337658677744,-8.978668941816187,108,-129,-920,6,9,5,5,
183,121,-212,-108,723,761.1419067382812,18.21318817138672,63.000709533691406,-16.172423090917405,-8.157346967228145,71,35,-161,6,7,6,7,
184,121,-217,-102,749,786.4439086914062,17.749267578125,64.8209228515625,-16.01718119368933,-7.452126529683219,31,-643,-49,5,4,7,8,
185,121,-219,-108,726,765.964111328125,18.587705612182617,63.7463264465332,-16.613501487684093,-8.105645195944248,-15,-444,498,5,6,9,13,
186,124,-228,-84,738,776.9710693359375,18.221656799316406,69.77188873291016,-17.064449817377312,-6.206499970433787,21,-52,754,5,8,4,5,
187,124,-233,-121,738,783.3096313476562,19.581056594848633,62.55308532714844,-17.30485669955996,-8.886219143845238,10,487,767,6,6,6,5,
188,124,-246,-117,733,781.9808349609375,20.38460350036621,64.56038665771484,-18.335806006384217,-8.60490787402022,26,138,-480,5,8,6,5,
189,124,-221,-90,738,775.6190795898438,17.91584014892578,67.83858489990234,-16.554883855190834,-6.663402968100901,6,-255,-453,6,7,5,6,
190,124,-213,-123,719,759.9072265625,18.883256912231445,59.991539001464844,-16.277953605028994,-9.314981944243867,-34,-611,-610,5,12,7,9,
191,125,-221,-120,750,791.0379028320312,18.534374237060547,61.49515151977539,-16.223191412006962,-8.725423692350766,-46,-358,44,4,12,6,8,
192,125,-211,-139,729,771.5458374023438,19.11410903930664,56.62075424194336,-15.871270403057851,-10.378951107695237,-69,-279,298,7,7,11,12,
193,125,-213,-90,707,743.8534545898438,18.10889434814453,67.09090423583984,-16.63936499856301,-6.949332310682576,-101,-104,1130,11,9,8,14,
194,125,-216,-82,708,744.7442626953125,18.070898056030273,69.20848846435547,-16.859898777708057,-6.321363299155479,-24,38,1258,8,5,8,8,
195,125,-227,-126,680,727.8770751953125,20.894874572753906,60.96331024169922,-18.171711730428772,-9.968467038317542,-23,-105,-52,15,9,10,9,
