step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.0062,9999999999,0.0525,-0.5349714285714285,-3.4238171431995246e-12,-0.43884375,-0.9238151785748523,2.923815178574852,1.0761848214251477
1,0.0062,9999999999,0.0525,-0.5261142857142858,-6.790948572107667e-12,0.007265625000000011,-0.4688486607210766,2.4688486607210764,1.5311513392789233
2,0.0062,9999999999,0.0525,-0.5332,-1.0203428572448912e-11,-0.005812499999999979,-0.4890125000102034,2.4890125000102032,1.5109874999897965
3,0.0062,9999999999,0.0525,-0.5323142857142857,-1.3610240001361022e-11,0.0007265624999999793,-0.48158772322789595,2.481587723227896,1.518412276772104
4,0.0062,9999999999,0.0525,-0.5323142857142857,-1.701705143027313e-11,0.0,-0.4823142857313028,2.4823142857313027,1.5176857142686973
5,0.0062,9999999999,0.0525,-0.5287714285714286,-2.040118857346869e-11,0.0029062499999999896,-0.4758651785918298,2.47586517859183,1.5241348214081702
6,0.0062,9999999999,0.0525,-0.5332,-2.3813668573809935e-11,-0.003632812499999969,-0.48683281252381355,2.4868328125238137,1.5131671874761865
7,0.0062,9999999999,0.0525,-0.5385142857142857,-2.7260160002726016e-11,-0.00435937500000002,-0.492873660741546,2.492873660741546,1.507126339258454
8,0.0062,9999999999,0.0525,-0.5243428571428571,-3.0615954288775884e-11,0.01162500000000003,-0.4627178571734731,2.462717857173473,1.5372821428265269
9,0.0062,9999999999,0.0525,-0.5296571428571428,-3.4005760003400574e-11,-0.00435937500000002,-0.4840165178911487,2.4840165178911486,1.5159834821088514
10,0.0062,9999999999,0.0525,-0.5464857142857142,-3.7503268575178894e-11,-0.01380468749999997,-0.5102904018232174,2.5102904018232173,1.4897095981767827
11,0.0062,9999999999,0.0525,-0.5385142857142857,-4.094976000409497e-11,0.006539062499999958,-0.4819752232552356,2.4819752232552355,1.5180247767447643
12,0.0062,9999999999,0.0525,-0.5358571428571428,-4.437924571872364e-11,0.00217968750000001,-0.4836774554015221,2.483677455401522,1.5163225445984778
13,0.0062,9999999999,0.0525,-0.5376285714285713,-4.782006857621058e-11,-0.0014531249999999586,-0.4890816964763914,2.4890816964763913,1.5109183035236087
14,0.0062,9999999999,0.0525,-0.5438285714285713,-5.1300571433701484e-11,-0.0050859375,-0.49891450897987183,2.4989145089798717,1.5010854910201281
15,0.0062,9999999999,0.0525,-0.5376285714285713,-5.474139429118842e-11,0.0050859375,-0.4825426339833128,2.482542633983313,1.5174573660166872
16,0.0062,9999999999,0.0525,-0.5456,-5.823323429153762e-11,-0.00653906250000003,-0.5021390625582332,2.502139062558233,1.4978609374417668
17,0.0062,9999999999,0.0525,-0.5154857142857142,-6.15323428632961e-11,0.02470312500000002,-0.4407825893472465,2.4407825893472466,1.5592174106527534
18,0.0062,9999999999,0.0525,-0.5199142857142858,-6.485979429220028e-11,-0.003632812500000041,-0.4735470982791456,2.4735470982791457,1.5264529017208543
19,0.0062,9999999999,0.0525,-0.5207999999999999,-6.819291429253359e-11,-0.0007265624999999793,-0.47152656256819286,2.471526562568193,1.5284734374318072
20,0.0062,9999999999,0.0525,-0.5526857142857142,-7.173010286431588e-11,-0.026156249999999978,-0.5288419643574442,2.5288419643574445,1.4711580356425558
21,0.0062,9999999999,0.0525,-0.48891428571428575,-7.485915429320021e-11,0.052312499999999956,-0.386601785789145,2.386601785789145,1.613398214210855
22,0.0062,9999999999,0.0525,-0.5234571428571428,-7.820928000782095e-11,-0.028335937499999988,-0.5017930804353521,2.501793080435352,1.498206919564648
23,0.0062,9999999999,0.0525,-0.5172571428571429,-8.151972572243771e-11,0.0050859375,-0.4621712054386626,2.4621712054386626,1.5378287945613374
24,0.0062,9999999999,0.0525,-0.49865714285714285,-8.471113143704257e-11,0.015257812499999999,-0.43339933044185397,2.433399330441854,1.566600669558146
25,0.0062,9999999999,0.0525,-0.5084,-8.796489143736793e-11,-0.007992187499999989,-0.4663921875879648,2.4663921875879646,1.5336078124120351
26,0.0062,9999999999,0.0525,-0.5101714285714286,-9.122998858055159e-11,-0.001453125000000031,-0.4616245536626587,2.461624553662659,1.5383754463373414
27,0.0062,9999999999,0.0525,-0.49511428571428573,-9.43987200094399e-11,0.01235156250000001,-0.4327627233086844,2.4327627233086844,1.5672372766913156
28,0.0062,9999999999,0.0525,-0.49422857142857135,-9.756178286689906e-11,0.0007265625000000516,-0.4435020090261331,2.4435020090261332,1.5564979909738668
29,0.0062,9999999999,0.0525,-0.48625714285714283,-1.0067382858149598e-10,0.006539062499999958,-0.4297180804578167,2.4297180804578167,1.5702819195421833
30,0.0062,9999999999,0.0525,-0.4818285714285714,-1.0375753143894722e-10,0.003632812500000041,-0.4281957590323289,2.428195759032329,1.5718042409676711
31,0.0062,9999999999,0.0525,-0.4809428571428571,-1.0683556572496929e-10,0.0007265624999999793,-0.4302162947496927,2.430216294749693,1.5697837052503072
32,0.0062,9999999999,0.0525,-0.4765142857142857,-1.098852571538457e-10,0.003632812499999969,-0.42288147332417103,2.4228814733241713,1.577118526675829
33,0.0062,9999999999,0.0525,-0.5066285714285714,-1.131276800113128e-10,-0.024703124999999947,-0.4813316965416991,2.481331696541699,1.5186683034583008
34,0.0062,9999999999,0.0525,-0.4623428571428571,-1.1608667429732299e-10,0.036328124999999975,-0.37601473225894383,2.3760147322589438,1.6239852677410562
35,0.0062,9999999999,0.0525,-0.45348571428571427,-1.1898898286904178e-10,0.007265625000000011,-0.39622008940470327,2.396220089404703,1.6037799105952968
36,0.0062,9999999999,0.0525,-0.43488571428571426,-1.2177225144074869e-10,0.015257812499999999,-0.3696279019074865,2.3696279019074864,1.6303720980925136
37,0.0062,9999999999,0.0525,-0.43842857142857145,-1.2457819429817214e-10,-0.002906250000000062,-0.3913348215531497,2.3913348215531496,1.6086651784468504
38,0.0062,9999999999,0.0525,-0.43045714285714276,-1.2733312001273334e-10,0.006539062500000103,-0.37391808048447583,2.3739180804844757,1.6260819195155243
39,0.0062,9999999999,0.0525,-0.41894285714285723,-1.3001435429871575e-10,0.009445312499999876,-0.3594975447728717,2.359497544772872,1.6405024552271283
40,0.0062,9999999999,0.0525,-0.4127428571428572,-1.3265590858469422e-10,0.0050859375,-0.35765691977551306,2.357656919775513,1.642343080224487
41,0.0062,9999999999,0.0525,-0.40299999999999997,-1.3523510858495213e-10,0.007992187500000062,-0.345007812635235,2.345007812635235,1.654992187364765
42,0.0062,9999999999,0.0525,-0.3906,-1.3773494858520212e-10,0.010171875,-0.33042812513773495,2.330428125137735,1.669571874862265
43,0.0062,9999999999,0.0525,-0.37111428571428573,-1.4011008001401106e-10,0.015984374999999978,-0.30512991085439584,2.305129910854396,1.694870089145604
44,0.0062,9999999999,0.0525,-0.3631428571428572,-1.4243419429995776e-10,0.006539062499999958,-0.30660379478529143,2.3066037947852913,1.6933962052147087
45,0.0062,9999999999,0.0525,-0.3445428571428572,-1.4463926858589257e-10,0.015257812499999999,-0.27928504478749644,2.2792850447874966,1.7207149552125036
46,0.0062,9999999999,0.0525,-0.33302857142857145,-1.4677065144324858e-10,0.00944531250000002,-0.2735832590753421,2.273583259075342,1.726416740924658
47,0.0062,9999999999,0.0525,-0.3038,-1.4871497144344297e-10,0.023976562500000045,-0.229823437648715,2.229823437648715,1.770176562351285
48,0.0062,9999999999,0.0525,-0.2931714285714285,-1.5059126858648776e-10,0.00871875000000004,-0.23445267872201975,2.2344526787220196,1.7655473212779802
49,0.0062,9999999999,0.0525,-0.29228571428571426,-1.5246189715810339e-10,0.0007265624999999793,-0.24155915193817618,2.2415591519381763,1.7584408480618239
50,0.0062,9999999999,0.0525,-0.2860857142857143,-1.5429284572971508e-10,0.0050859375,-0.23099977694000712,2.230999776940007,1.7690002230599928
51,0.0062,9999999999,0.0525,-0.2701428571428572,-1.5602176001560223e-10,0.013078124999999916,-0.207064732298879,2.2070647322988792,1.792935267701121
