step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.0062,9999999999,-0.01,-1.2359257142857143,-7.909924572219564e-12,0.19311339285714285,-0.9928123214364812,2.9928123214364812,1.0071876785635188
1,0.0062,9999999999,-0.01,-1.2387245714285713,-1.5837761830155203e-11,0.0004373214285714084,-1.1882872500158377,3.1882872500158377,0.8117127499841623
2,0.0062,9999999999,-0.01,-1.2359257142857143,-2.3747686402374765e-11,-0.0004373214285714084,-1.1863630357380333,3.186363035738033,0.8136369642619667
3,0.0062,9999999999,-0.01,-1.2387245714285713,-3.1675523660310406e-11,0.0004373214285714084,-1.1882872500316755,3.1882872500316752,0.8117127499683245
4,0.0062,9999999999,-0.01,-1.2311074285714285,-3.955461120395546e-11,-0.0011901785714285705,-1.1822976071824116,3.1822976071824116,0.8177023928175884
5,0.0062,9999999999,-0.01,-1.2328788571428573,-4.74450358904588e-11,0.00027678571428573395,-1.1826020714760164,3.1826020714760164,0.8173979285239836
6,0.0062,9999999999,-0.01,-1.2222502857142856,-5.526743771981246e-11,-0.0016607142857142936,-1.1739110000552673,3.1739110000552673,0.8260889999447327
7,0.0062,9999999999,-0.01,-1.2376971428571428,-6.31886994348903e-11,0.002413571428571428,-1.1852835714917602,3.1852835714917602,0.8147164285082398
8,0.0062,9999999999,-0.01,-1.24,-7.11246994356839e-11,0.0003598214285714238,-1.1896401786425532,3.189640178642553,0.8103598213574468
9,0.0062,9999999999,-0.01,-1.2359257142857143,-7.903462400790346e-11,-0.0006366071428571303,-1.186562321507606,3.1865623215076058,0.813437678492394
10,0.0062,9999999999,-0.01,-1.2394685714285714,-8.696722286583958e-11,0.0005535714285714128,-1.1889150000869673,3.1889150000869675,0.8110849999130327
11,0.0062,9999999999,-0.01,-1.2394685714285714,-9.489982172377569e-11,-0.0,-1.1894685715234712,3.189468571523471,0.8105314284765288
12,0.0062,9999999999,-0.01,-1.2346502857142858,-1.028015835531373e-10,-0.0007528571428571347,-1.1854031429599445,3.1854031429599443,0.8145968570400555
13,0.0062,9999999999,-0.01,-1.2222502857142856,-1.1062398538249097e-10,-0.0019375,-1.1741877858249095,3.1741877858249095,0.8258122141750905
14,0.0062,9999999999,-0.01,-1.220478857142857,-1.1843505006898635e-10,-0.0002767857142857064,-1.1707556429755779,3.170755642975578,0.8292443570244221
15,0.0062,9999999999,-0.01,-1.2080788571428571,-1.2616675475547381e-10,-0.0019375,-1.1600163572690239,3.160016357269024,0.8399836427309761
16,0.0062,9999999999,-0.01,-1.1921359999999999,-1.3379642515623675e-10,-0.00249107142857144,-1.1446270715623679,3.144627071562368,0.8553729284376321
17,0.0062,9999999999,-0.01,-1.1761931428571428,-1.4132406127127525e-10,-0.00249107142857144,-1.1286842144270384,3.1286842144270386,0.8713157855729616
18,0.0062,9999999999,-0.01,-1.1779645714285714,-1.48863034529172e-10,0.00027678571428573395,-1.1276877858631487,3.1276877858631487,0.8723122141368513
19,0.0062,9999999999,-0.01,-1.167336,-1.5633398492991907e-10,-0.0016607142857142936,-1.1189967144420483,3.1189967144420483,0.8810032855579517
20,0.0062,9999999999,-0.01,-1.1584788571428573,-1.6374824961637482e-10,-0.0013839285714285596,-1.109862785878034,3.1098627858780343,0.8901372141219659
21,0.0062,9999999999,-0.01,-1.1779645714285714,-1.7128722287427154e-10,0.003044642857142853,-1.1249199287427156,3.124919928742716,0.8750800712572844
22,0.0062,9999999999,-0.01,-1.1513931428571427,-1.7865613898929414e-10,-0.004151785714285734,-1.1055449287500845,3.1055449287500845,0.8944550712499155
23,0.0062,9999999999,-0.01,-1.1584788571428573,-1.8607040367574986e-10,0.0011071428571428807,-1.1073717144717847,3.1073717144717845,0.8926282855282153
24,0.0062,9999999999,-0.01,-1.1372217142857142,-1.9334862264790628e-10,-0.003321428571428587,-1.0905431430504915,3.0905431430504917,0.9094568569495085
25,0.0062,9999999999,-0.01,-1.1354502857142856,-2.006155044772044e-10,-0.0002767857142857064,-1.085727071629187,3.085727071629187,0.9142729283708131
26,0.0062,9999999999,-0.01,-1.1478502857142856,-2.0796174630651044e-10,0.0019375,-1.0959127859222473,3.0959127859222475,0.9040872140777527
27,0.0062,9999999999,-0.01,-1.1212788571428571,-2.1513793099294233e-10,-0.004151785714285706,-1.0754306430722806,3.0754306430722806,0.9245693569277194
28,0.0062,9999999999,-0.01,-1.1248217142857142,-2.223367899650908e-10,0.0005535714285714128,-1.0742681430794796,3.07426814307948,0.9257318569205204
29,0.0062,9999999999,-0.01,-1.080536,-2.2925222036578234e-10,-0.006919642857142853,-1.0374556430863948,3.037455643086395,0.9625443569136052
30,0.0062,9999999999,-0.01,-1.1017931428571428,-2.363036964807732e-10,0.0033214285714285594,-1.048471714522018,3.0484717145220177,0.9515282854779821
31,0.0062,9999999999,-0.01,-1.0964788571428572,-2.433211611671892e-10,-0.0008303571428571192,-1.0473092145290355,3.0473092145290357,0.9526907854709645
32,0.0062,9999999999,-0.01,-1.0982502857142857,-2.503499629964635e-10,0.0002767857142857064,-1.0479735002503499,3.04797350025035,0.9520264997496501
33,0.0062,9999999999,-0.01,-1.0823074285714285,-2.5727673054001336e-10,-0.00249107142857144,-1.0347985002572766,3.034798500257277,0.9652014997427234
34,0.0062,9999999999,-0.01,-1.0699074285714285,-2.641241380835553e-10,-0.0019375,-1.0218449288355524,3.0218449288355522,0.9781550711644476
35,0.0062,9999999999,-0.01,-0.9884217142857142,-2.7045003705561644e-10,-0.012732142857142853,-0.9511538574133069,2.951153857413307,1.048846142586693
36,0.0062,9999999999,-0.01,-1.055736,-2.772067474562921e-10,0.010517857142857146,-0.9952181431343494,2.995218143134349,1.0047818568656506
37,0.0062,9999999999,-0.01,-1.0397931428571427,-2.8386142357124327e-10,-0.00249107142857144,-0.9922842145695756,2.9922842145695756,1.0077157854304244
38,0.0062,9999999999,-0.01,-1.0327074285714284,-2.9047075111476134e-10,-0.0011071428571428532,-0.9838145717190419,2.9838145717190416,1.0161854282809581
39,0.0062,9999999999,-0.01,-1.0238502857142857,-2.97023392943988e-10,-0.0013839285714285596,-0.9752342145827375,2.9752342145827377,1.0247657854172625
40,0.0062,9999999999,-0.01,-1.1035645714285713,-3.040862062018372e-10,0.012455357142857146,-1.0411092145898004,3.0411092145898007,0.9588907854101996
41,0.0062,9999999999,-0.01,-1.1319074285714286,-3.113304137454187e-10,0.004428571428571413,-1.0774788574541876,3.077478857454188,0.9225211425458124
42,0.0062,9999999999,-0.01,-0.9955074285714285,-3.1770166128891304e-10,-0.021312499999999998,-0.9668199288891302,2.96681992888913,1.0331800711108698
43,0.0062,9999999999,-0.01,-0.9653931428571427,-3.2388017740381656e-10,-0.0047053571428571465,-0.92009850032388,2.92009850032388,1.07990149967612
44,0.0062,9999999999,-0.01,-0.7988788571428572,-3.289930020900421e-10,-0.026017857142857117,-0.7748967146147073,2.7748967146147074,1.2251032853852926
45,0.0062,9999999999,-0.01,-0.944136,-3.350354724906463e-10,0.02269642857142856,-0.8714395717636069,2.8714395717636068,1.1285604282363932
46,0.0062,9999999999,-0.01,-0.9228788571428572,-3.409418971769512e-10,-0.0033214285714285594,-0.8762002860552277,2.876200286055228,1.1237997139447722
47,0.0062,9999999999,-0.01,-1.1513931428571427,-3.4831081329197385e-10,0.035705357142857115,-1.0656877860625962,3.065687786062596,0.9343122139374038
48,0.0062,9999999999,-0.01,-0.8927645714285712,-3.540245065496881e-10,-0.0404107142857143,-0.88317528606831,2.88317528606831,1.11682471393169
49,0.0062,9999999999,-0.01,-0.8520217142857143,-3.5947744552166195e-10,-0.006366071428571413,-0.808387786073763,2.808387786073763,1.1916122139262368
50,0.0062,9999999999,-0.01,-0.857336,-3.649643959222106e-10,0.0008303571428571468,-0.8065056432221072,2.806505643222107,1.1934943567778928
51,0.0062,9999999999,-0.01,-0.8378502857142858,-3.703266377513183e-10,-0.003044642857142853,-0.7908949289417553,2.7908949289417553,1.2091050710582447
52,0.0062,9999999999,-0.01,-0.5367074285714285,-3.737615652945189e-10,-0.047053571428571445,-0.5337610003737615,2.5337610003737616,1.4662389996262384
53,0.0062,9999999999,-0.01,-0.8006502857142858,-3.788857271236028e-10,0.041241071428571446,-0.7094092146645999,2.7094092146646,1.2905907853354002
54,0.0062,9999999999,-0.01,-0.7280217142857142,-3.8354506609549724e-10,-0.011348214285714309,-0.6893699289549735,2.6893699289549735,1.3106300710450265
55,0.0062,9999999999,-0.01,-0.7041074285714285,-3.8805135363880503e-10,-0.003736607142857133,-0.657844036102337,2.657844036102337,1.342155963897663
56,0.0062,9999999999,-0.01,-0.7067645714285714,-3.925746468964002e-10,0.0004151785714285734,-0.6563493932497174,2.6563493932497173,1.3436506067502827
57,0.0062,9999999999,-0.01,-1.0079074285714285,-3.990252544399024e-10,0.04705357142857143,-0.9108538575418822,2.9108538575418823,1.0891461424581177
58,0.0062,9999999999,-0.01,-0.6483074285714285,-4.0317442198317447e-10,-0.0561875,-0.6544949289746029,2.6544949289746027,1.345505071025397
59,0.0062,9999999999,-0.01,-0.6128788571428571,-4.07096846669281e-10,-0.005535714285714294,-0.5684145718356681,2.5684145718356683,1.4315854281643319
60,0.0062,9999999999,-0.01,-0.5632788571428571,-4.1070183135535583e-10,-0.00775,-0.5210288575535589,2.521028857553559,1.4789711424464411
61,0.0062,9999999999,-0.01,-0.4770102857142856,-4.137546971842324e-10,-0.013479464285714282,-0.4404897504137546,2.4404897504137546,1.5595102495862454
62,0.0062,9999999999,-0.01,0.0721325714285714,-4.132930487270435e-10,-0.08580357142857141,0.036328999586706934,1.9636710004132931,2.036328999586707
63,0.0062,9999999999,-0.01,-0.3742674285714286,-4.1568836027014015e-10,0.06974999999999999,-0.254517428987117,2.254517428987117,1.745482571012883
64,0.0062,9999999999,-0.01,-0.35655314285714285,-4.1797030038465403e-10,-0.002767857142857147,-0.30932100041797034,2.3093210004179703,1.6906789995820297
65,0.0062,9999999999,-0.01,-1.0403245714285714,-4.246283776424626e-10,0.10683928571428572,-0.883485286138914,2.8834852861389138,1.116514713861086
66,0.0062,9999999999,-0.01,-0.12626742857142859,-4.254364891854006e-10,-0.14282142857142857,-0.21908885756829366,2.219088857568294,1.7809111424317063
67,0.0062,9999999999,-0.01,-0.09083885714285711,-4.26017857871173e-10,-0.005535714285714294,-0.046374571854589264,2.046374571854589,1.9536254281454108
68,0.0062,9999999999,-0.01,-0.02352457142857138,-4.261684151283309e-10,-0.010517857142857146,0.01595757100240306,1.9840424289975969,2.015957571002403
69,0.0062,9999999999,-0.01,0.11110400000000009,-4.254573495282598e-10,-0.021035714285714293,0.14006828528882845,1.8599317147111716,2.1400682852888284
70,0.0062,9999999999,-0.01,0.4583040000000001,-4.2252420392796656e-10,-0.05425,0.4540539995774759,1.545946000422524,2.454053999577476
71,0.0062,9999999999,-0.01,0.4901897142857142,-4.193869897562242e-10,-0.004982142857142826,0.5352075710091844,1.4647924289908156,2.5352075710091846
72,0.0062,9999999999,-0.01,0.6956754285714286,-4.149346670129219e-10,-0.03210714285714288,0.7135682852993511,1.2864317147006488,2.7135682852993512
73,0.0062,9999999999,-0.01,0.07921828571428584,-4.1442766998429975e-10,0.09632142857142856,0.22553971387128674,1.7744602861287133,2.225539713871287
74,0.0062,9999999999,-0.01,1.0145325714285716,-4.0793466152650757e-10,-0.14614285714285716,0.9183897138777799,1.08161028612222,2.91838971387778
75,0.0062,9999999999,-0.01,1.5270068571428572,-3.98161817639816e-10,-0.08007410714285713,1.4969327496018383,0.5030672503981617,3.4969327496018385
76,0.0062,9999999999,-0.01,2.4215782857142854,-3.826637166096947e-10,-0.13977678571428567,2.331801499617336,-2.331801499617336,2.331801499617336
77,0.0062,9999999999,-0.01,2.205464,-3.6854874700828325e-10,0.033767857142857065,2.2892318567743084,-2.2892318567743084,2.2892318567743084
