step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.00618,9999999999,0,-1.0784982857142855,-6.902389029261667e-12,-0.0,-1.028498285721188,3.028498285721188,0.971501714278812
1,0.00618,9999999999,0,-0.9831497142857143,-1.3194547201319455e-11,0.0,-0.9331497142989088,2.9331497142989087,1.0668502857010913
2,0.00618,9999999999,0,-0.9266468571428571,-1.9125087087626797e-11,0.0,-0.8766468571619821,2.8766468571619823,1.123353142838018
3,0.00618,9999999999,0,-0.8745582857142858,-2.4722260116757938e-11,0.0,-0.824558285739008,2.824558285739008,1.1754417142609919
4,0.00618,9999999999,0,-0.7845068571428572,-2.974310400297431e-11,0.0,-0.7345068571726002,2.7345068571726,1.2654931428273999
5,0.00618,9999999999,0,-0.678564,-3.408591360340859e-11,0.0,-0.6285640000340859,2.628564000034086,1.371435999965914
6,0.00618,9999999999,0,-0.5540811428571428,-3.763203291804892e-11,0.0,-0.5040811428947748,2.504081142894775,1.495918857105225
7,0.00618,9999999999,0,-0.4225354285714285,-4.033625966117648e-11,0.0,-0.37253542861176475,2.372535428611765,1.6274645713882352
8,0.00618,9999999999,0,-0.33778114285714295,-4.249805897567838e-11,0.0,-0.287781142899641,2.287781142899641,1.712218857100359
9,0.00618,9999999999,0,-0.28745828571428567,-4.433779200443379e-11,0.0,-0.2374582857586235,2.2374582857586236,1.7625417142413764
10,0.00618,9999999999,0,-0.2636211428571428,-4.602496731888822e-11,0.0,-0.21362114290316775,2.213621142903168,1.7863788570968322
11,0.00618,9999999999,0,-0.2336039999999999,-4.752003291903773e-11,0.0,-0.18360400004751992,2.18360400004752,1.8163959999524801
12,0.00618,9999999999,0,-0.23272114285714277,-4.9009448233472386e-11,0.0,-0.1827211429061522,2.182721142906152,1.8172788570938478
13,0.00618,9999999999,0,-0.21418114285714276,-5.038020754789517e-11,0.0,-0.16418114290752295,2.164181142907523,1.8358188570924772
14,0.00618,9999999999,0,-0.1929925714285714,-5.1615360005161544e-11,0.0,-0.14299257148018674,2.1429925714801867,1.8570074285198133
15,0.00618,9999999999,0,-0.1409039999999999,-5.251714560525173e-11,0.0,-0.09090400005251704,2.090904000052517,1.909095999947483
16,0.00618,9999999999,0,-0.13384114285714277,-5.33737289196231e-11,0.0,-0.08384114291051649,2.0838411429105164,1.9161588570894834
17,0.00618,9999999999,0,-0.12501257142857142,-5.417380937684597e-11,0.0,-0.07501257148274522,2.075012571482745,1.9249874285172548
18,0.00618,9999999999,0,-0.166506857142857,-5.523945326266682e-11,-0.0,-0.11650685719809646,2.1165068571980963,1.8834931428019035
19,0.00618,9999999999,0,-0.15591257142857143,-5.623729371990946e-11,0.0,-0.10591257148480872,2.105912571484809,1.8940874285151912
20,0.00618,9999999999,0,-0.15502971428571413,-5.722948389143724e-11,0.0,-0.1050297143429436,2.1050297143429435,1.8949702856570565
21,0.00618,9999999999,0,-0.13825542857142853,-5.811431863438286e-11,0.0,-0.08825542862954285,2.0882554286295427,1.911744571370457
22,0.00618,9999999999,0,-0.11883257142857141,-5.887484709160177e-11,0.0,-0.06883257148744626,2.0688325714874463,1.9311674285125537
23,0.00618,9999999999,0,-0.12236399999999989,-5.965797669168008e-11,-0.0,-0.07236400005965786,2.072364000059658,1.927635999940342
24,0.00618,9999999999,0,-0.10117542857142854,-6.030549943460198e-11,0.0,-0.051175428631734035,2.051175428631734,1.948824571368266
25,0.00618,9999999999,0,-0.09322971428571412,-6.090216960609022e-11,0.0,-0.043229714346616294,2.0432297143466163,1.9567702856533837
