step,tof,accX,accY,accZ,acc,incl,orient,roll,pitch,gyroX,gyroY,gyroZ,mic0,mic1,mic2,mic3,
134,88,-224,-92,723,762.4755859375,18.515316009521484,67.66802978515625,-17.08438943527375,-6.930171660559541,81,-361,-775,7,8,9,12,
135,88,-237,-90,723,766.157958984375,19.320661544799805,69.20262145996094,-18.01920087324598,-6.746068243268433,46,87,-364,6,9,9,7,
136,88,-236,-115,714,760.7344970703125,20.18572998046875,64.01715087890625,-18.07288051867812,-8.694717837799427,-14,-404,-188,10,9,7,8,
137,88,-231,-179,796,847.9492797851562,20.157684326171875,52.22441482543945,-15.808438000023413,-12.186677993253246,-163,72,1635,11,13,16,15,
138,91,-213,-130,741,781.8887329101562,18.609249114990234,58.59950256347656,-15.808159597160037,-9.570674436154333,13,-16,198,8,11,10,9,
139,91,-237,-196,775,833.7925415039062,21.64286994934082,50.405277252197266,-16.513626382992467,-13.595776470568305,57,-606,219,13,10,10,9,
140,91,-223,-121,756,797.4371337890625,18.549564361572266,61.512203216552734,-16.239069957078556,-8.72754934339517,-20,552,473,5,8,8,9,
141,91,-225,-106,696,739.1055297851562,19.662500381469727,64.77095031738281,-17.723394500526947,-8.245598451370704,-37,-518,-213,7,9,8,8,
142,91,-207,-58,739,769.6323852539062,16.217321395874023,74.34436798095703,-15.602365060290774,-4.321944941600563,-70,218,-465,12,13,12,13,
143,96,-193,-86,751,780.1576538085938,15.71174144744873,65.97908782958984,-14.32287628734187,-6.328812108186437,-131,-400,-995,11,11,10,9,
144,96,-208,-155,782,823.9010620117188,18.34935188293457,53.303070068359375,-14.622981549539253,-10.843637002223256,21,37,317,9,14,17,22,
145,96,-222,-96,735,773.773193359375,18.212799072265625,66.61143493652344,-16.672799179190502,-7.126900126344421,-27,-163,1469,11,14,15,16,
146,96,-242,-117,744,791.0682373046875,19.86217498779297,64.19416809082031,-17.813247715291357,-8.505321537809914,19,239,582,12,12,13,14,
147,96,-219,-89,732,769.2243041992188,17.895336151123047,67.8802261352539,-16.541060433248965,-6.644057874489611,23,-655,-10,10,9,10,9,
148,96,-213,-84,730,765.0653686523438,17.411928176879883,68.47411346435547,-16.165187505546907,-6.303471922769442,-62,-130,-908,13,16,16,18,
149,96,-233,-129,743,789.2901611328125,19.71803855895996,61.02546691894531,-17.16964738289721,-9.406506011779385,-77,-257,-563,10,13,12,14,
150,96,-255,-119,734,786.0928955078125,20.973731994628906,64.97972106933594,-18.92857110640782,-8.707001053294393,93,-278,-139,7,13,11,11,
151,96,-226,-91,716,756.3154296875,18.78976821899414,68.06427764892578,-17.38657103894292,-6.910580948175173,25,-123,358,9,12,10,12,
152,96,-224,-108,705,747.57275390625,19.427324295043945,64.25588989257812,-17.43576544073224,-8.306447253552829,-34,-169,1082,14,12,12,13,
153,99,-237,-116,699,747.145263671875,20.678979873657227,63.91707229614258,-18.494124313693543,-8.931738386549824,184,88,754,14,11,12,12,
154,99,-221,-142,737,782.4154663085938,19.615453720092773,57.27425765991211,-16.406997806018964,-10.45651638683906,83,-260,668,9,11,14,16,
155,99,-210,-94,714,750.1546630859375,17.858806610107422,65.88243865966797,-16.256759569154354,-7.198513559238386,24,-41,-384,14,14,15,15,
156,99,-220,-68,733,768.3182983398438,17.437788009643555,72.82093811035156,-16.63894323595246,-5.077605876764052,26,-126,-1073,14,23,19,17,
157,99,-253,-122,698,752.3941650390625,21.918107986450195,64.25259399414062,-19.649170738638933,-9.331656736683541,-11,-153,-381,15,14,17,16,
158,101,-229,-97,737,777.8296508789062,18.644580841064453,67.04008483886719,-17.122097488180234,-7.163775956897688,21,-238,1250,12,14,14,15,
159,101,-221,-84,747,783.5215454101562,17.560441970825195,69.18540954589844,-16.38318402239387,-6.154410262294722,-45,-120,626,10,8,11,11,
160,101,-212,-66,736,768.7626342773438,16.785314559936523,72.70439147949219,-16.007776599141593,-4.925034162544792,-96,-378,425,8,12,9,9,
161,101,-223,-153,755,801.9744262695312,19.705402374267578,55.5423583984375,-16.1446757207141,-10.998257861648938,-66,-463,151,5,9,8,8,
162,101,-210,-138,690,734.3323364257812,20.008583068847656,56.685726165771484,-16.617081343351167,-10.83176139322201,-93,-640,-379,6,10,9,8,
163,106,-213,-81,750,783.8558349609375,16.89883041381836,69.17584228515625,-15.767454268996158,-5.931266015228696,-59,-176,45,8,14,9,10,
164,106,-216,-65,748,781.2714233398438,16.77914047241211,73.24894714355469,-16.049780428903276,-4.772394761194864,-144,-511,921,7,12,6,9,
165,106,-221,-76,735,771.260009765625,17.636600494384766,71.01913452148438,-16.65116861448416,-5.655106282017373,-58,-446,-416,8,10,10,6,
166,106,-218,-182,741,793.5546875,20.967132568359375,50.13893127441406,-15.944927972851325,-13.25867589517736,133,796,1377,6,10,9,13,
167,108,-183,-156,786,821.961669921875,17.008777618408203,49.54991912841797,-12.864029694988838,-10.940521509874262,125,168,-529,6,8,12,12,
168,108,-198,-48,747,774.2848510742188,15.253477096557617,76.36994934082031,-14.816243751398472,-3.5541985366580517,-104,278,909,7,7,11,11,
169,108,-225,-30,740,774.0316772460938,17.050975799560547,82.40248107910156,-16.89901752600967,-2.2212321881281993,-65,-500,3,9,8,12,10,
170,108,-214,-101,752,788.3533325195312,17.465431213378906,64.73103332519531,-15.750680583133189,-7.360687053343262,45,156,-324,6,8,9,7,
171,108,-245,-156,762,815.4783935546875,20.863182067871094,57.51005554199219,-17.483861062942083,-11.028587744602282,-7,256,267,15,12,11,11,
172,112,-216,-166,770,816.7692260742188,19.48122215270996,52.453285217285156,-15.334665110669953,-11.72647669264765,-51,-117,-500,13,11,13,9,
173,112,-222,-93,750,787.6757202148438,17.790531158447266,67.2669448852539,-16.370164770706754,-6.780666176696687,-101,-113,240,10,8,10,7,
174,112,-219,-204,705,765.8994750976562,23.0007381439209,47.02699279785156,-16.61494400855183,-15.447393134938293,-39,-285,-3,23,10,15,11,
175,112,-226,-90,693,734.45556640625,19.3403263092041,68.28276824951172,-17.921333723861736,-7.03870128477294,-66,-539,409,8,8,10,5,
176,112,-213,-53,729,761.3271484375,16.75438117980957,76.02400207519531,-16.246753108948834,-3.9918903760318707,-11,8,887,7,8,9,9,
177,117,-231,-51,717,755.0172119140625,18.257373809814453,77.54698181152344,-17.815525146430186,-3.87317187292698,39,-69,-894,8,12,10,8,
178,117,-218,-127,743,784.6668090820312,18.75349235534668,59.77272033691406,-16.130432451364328,-9.314417268971043,15,-326,-563,5,9,7,7,
179,117,-224,-102,718,759.01513671875,18.919593811035156,65.51414489746094,-17.16468966478395,-7.723039802935587,-100,-337,34,7,7,6,8,
180,117,-208,-97,755,789.1121826171875,16.906145095825195,64.99479675292969,-15.283031077583628,-7.060824935924228,-76,-240,389,6,6,7,8,
181,117,-216,-117,755,793.9584350585938,18.02106285095215,61.55358123779297,-15.786560794873461,-8.474132240545082,5,-127,495,6,9,7,6,
182,121,-228,-125,747,790.960205078125,19.19000244140625,61.26293182373047,-16.75364846027314,-9.092903603622181,61,103,-32,10,7,7,6,
183,121,-261,-129,728,784.057373046875,21.795270919799805,63.69554901123047,-19.443903772847257,-9.46986093952657,133,92,5,5,10,7,5,
184,121,-230,-129,741,786.5252685546875,19.587495803833008,60.709739685058594,-17.0032196540408,-9.439875185196916,-18,-411,82,6,9,8,6,
185,121,-217,-79,746,780.9263916015625,17.198362350463867,69.9924545288086,-16.133425348002394,-5.806082083485436,-4,-96,-192,5,8,6,8,
186,121,-204,-76,729,760.8107299804688,16.624732971191406,69.56391143798828,-15.553319285699036,-5.733034073052389,-40,-90,428,6,8,8,5,
187,123,-232,-130,743,789.15966796875,19.691591262817383,60.732608795166016,-17.096599317915167,-9.481677030881329,6,233,625,6,6,7,9,
188,123,-209,-143,755,796.3385009765625,18.540164947509766,55.615989685058594,-15.21555798771049,-10.344823966572173,54,-69,-280,7,12,9,8,
189,123,-204,-78,702,735.1897583007812,17.27959632873535,69.07222747802734,-16.109823512159096,-6.090261082559094,35,-110,-48,9,9,12,13,
190,123,-226,-77,716,754.7589111328125,18.439355850219727,71.18240356445312,-17.423573078515403,-5.855464567821643,75,-52,368,12,9,14,13,
191,123,-220,-132,732,775.6597290039062,19.313188552856445,59.03267288208008,-16.476946286330666,-9.798152041950244,-58,-681,-35,14,14,10,11,
192,124,-213,-177,759,807.9473876953125,20.04395866394043,50.27006149291992,-15.285623867285175,-12.654630873418263,-149,-107,181,11,10,9,12,
193,124,-225,-123,711,755.8273315429688,19.83000373840332,61.33253479003906,-17.3187334346029,-9.365714579479503,46,-254,507,8,7,10,10,
194,124,-218,-88,728,765.0176391601562,17.89458465576172,68.0142593383789,-16.556502251937083,-6.6053569192927,-18,-171,366,8,12,12,14,
195,124,-220,-125,714,757.509765625,19.51153564453125,60.39201736450195,-16.883420432498053,-9.498069877532481,-42,-225,86,6,7,10,7,
