step,K,T_I,T_D,P,I,D,ds,left speed,right speed
0,0.0062,9999999999,0,-0.12826914285714308,-8.209225143678079e-13,-0.0,-0.078269142857964,2.078269142857964,1.921730857142036
1,0.0062,9999999999,0,-0.16812628571428587,-1.8969307430468382e-12,-0.0,-0.11812628571618279,2.118126285716183,1.8818737142838171
2,0.0062,9999999999,0,-0.14598342857142863,-2.8312246859974115e-12,0.0,-0.09598342857425986,2.09598342857426,1.9040165714257402
3,0.0062,9999999999,0,-0.13358342857142863,-3.6861586289400476e-12,0.0,-0.08358342857511479,2.083583428575115,1.9164165714248853
4,0.0062,9999999999,0,-0.18495485714285734,-4.869869714772706e-12,-0.0,-0.1349548571477272,2.134954857147727,1.8650451428522727
5,0.0062,9999999999,0,-0.14244057142857158,-5.781489372006726e-12,0.0,-0.09244057143435307,2.092440571434353,1.907559428565647
6,0.0062,9999999999,0,-0.13358342857142863,-6.636423314949364e-12,0.0,-0.08358342857806504,2.083583428578065,1.916416571421935
7,0.0062,9999999999,0,-0.14421200000000012,-7.55938011504166e-12,-0.0,-0.09421200000755948,2.0942120000075595,1.9057879999924405
8,0.0062,9999999999,0,-0.12029771428571438,-8.329285486547224e-12,0.0,-0.07029771429404366,2.0702977142940435,1.9297022857059563
9,0.0062,9999999999,0,-0.16015485714285732,-9.35427657236401e-12,-0.0,-0.11015485715221159,2.1101548571522115,1.8898451428477885
10,0.0062,9999999999,0,-0.14066914285714308,-1.0254559086739752e-11,0.0,-0.09066914286739762,2.0906691428673976,1.9093308571326024
11,0.0062,9999999999,0,-0.14244057142857158,-1.1166178743973772e-11,-0.0,-0.09244057143973776,2.0924405714397376,1.9075594285602622
12,0.0062,9999999999,0,-0.1672405714285716,-1.2236518401223665e-11,-0.0,-0.11724057144080811,2.1172405714408082,1.882759428559192
13,0.0062,9999999999,0,-0.11321200000000012,-1.2961075201296121e-11,0.0,-0.06321200001296119,2.0632120000129612,1.9367879999870388
14,0.0062,9999999999,0,-0.11498342857142864,-1.3696969144226852e-11,-0.0,-0.06498342858512561,2.0649834285851254,1.9350165714148744
15,0.0062,9999999999,0,-0.0742405714285716,-1.4172108801417223e-11,0.0,-0.024240571442743705,2.0242405714427436,1.9757594285572564
16,0.0062,9999999999,0,-0.11321200000000012,-1.4896665601489677e-11,-0.0,-0.06321200001489678,2.0632120000148966,1.9367879999851032
17,0.0062,9999999999,0,-0.0866405714285716,-1.5451165258687986e-11,0.0,-0.03664057144402276,2.0366405714440226,1.9633594285559772
18,0.0062,9999999999,0,-0.08309771428571437,-1.598299063016974e-11,0.0,-0.03309771430169736,2.0330977143016975,1.9669022856983027
19,0.0062,9999999999,0,-0.12206914285714307,-1.6764233144533578e-11,-0.0,-0.0720691428739073,2.0720691428739073,1.9279308571260927
20,0.0062,9999999999,0,-0.07866914285714308,-1.726771565886964e-11,0.0,-0.02866914287441079,2.028669142874411,1.9713308571255892
21,0.0062,9999999999,0,-0.0680405714285716,-1.7703175316056046e-11,0.0,-0.018040571446274772,2.018040571446275,1.9819594285537252
22,0.0062,9999999999,0,-0.07246914285714308,-1.816697783038814e-11,-0.0,-0.022469142875310058,2.02246914287531,1.97753085712469
